common_movie_id,overview,translated_overview
2268,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.","एक चौंकाने वाले रहस्य को सुनने के बाद, असामयिक अनाथ लायरा बेलाक्वा सुदूर उत्तर में एक अलौकिक साहसिक कार्य के लिए जॉर्डन कॉलेज के हॉल में घूमते हुए अपने लापरवाह अस्तित्व का व्यापार करती है, इस बात से अनजान कि यह उसके भाग्य का हिस्सा है।"
4274,"In 1911, a willful and determined man from peasant stock named Charles Saganne enlists in the military and is assigned to the Sahara Desert under the aristocratic Colonel Dubreuilh.","1911 সালে, চার্লস সাগান নামক কৃষক মজুদ থেকে একজন ইচ্ছাকৃত এবং দৃঢ়প্রতিজ্ঞ ব্যক্তি সামরিক বাহিনীতে তালিকাভুক্ত হন এবং অভিজাত কর্নেল ডুব্রেউইল্হের অধীনে সাহারা মরুভূমিতে নিযুক্ত হন।"
48791,A Danish prince seeks revenge upon the villain who killed the king and his son to usurp the throne.,ଜଣେ ଡେନମାର୍କ ରାଜକୁମାର ସିଂହାସନ ଅଧିକାର କରିବାକୁ ରାଜା ଏବଂ ତାଙ୍କ ପୁଅକୁ ହତ୍ୟା କରିଥିବା ଭିଲେନ୍ଙ୍କଠାରୁ ପ୍ରତିଶୋଧ ନେବାକୁ ଚେଷ୍ଟା କରନ୍ତି।
480,From an exciting Indian wedding comes a relationship from two different times not only showing the modern but also the traditional. Different characters and stories interact with each other in director Mira Nair film where she used an Indian-American production to illustrate these themes modern day Indians are very familiar with.,"एक रोमांचक भारतीय शादी से दो अलग-अलग समय का रिश्ता आता है जो न केवल आधुनिक बल्कि पारंपरिक भी दिखाता है। निर्देशक मीरा नायर की फिल्म में अलग-अलग किरदार और कहानियां एक-दूसरे के साथ बातचीत करती हैं, जहां उन्होंने उन विषयों को चित्रित करने के लिए एक भारतीय-अमेरिकी प्रोडक्शन का इस्तेमाल किया है, जिनसे आधुनिक भारतीय बहुत परिचित हैं।"
74510,Experience the show that quickly became a national phenomenon. Get an up-close and personal look at Kevin Hart back in Philly where he began his journey to become one of the funniest comedians of all time. You will laugh 'til it hurts!,ଶୋକୁ ଅନୁଭବ କର ଯାହା ଶୀଘ୍ର ଏକ ଜାତୀୟ ଘଟଣାରେ ପରିଣତ ହେଲା | ଫିଲିରେ କେଭିନ ହାର୍ଟଙ୍କୁ ଏକ ନିକଟତର ଏବଂ ବ୍ୟକ୍ତିଗତ ଦୃଷ୍ଟି ଦିଅ ଯେଉଁଠାରେ ସେ ସବୁ ସମୟର ମଜାଳିଆ ହାସ୍ୟ ଅଭିନେତା ହେବାକୁ ତାଙ୍କର ଯାତ୍ରା ଆରମ୍ଭ କରିଥିଲେ | ଏହା ହସିବା ପର୍ଯ୍ୟନ୍ତ ତୁମେ ହସିବ!
2963,"Using every known means of transportation, several savants from the Geographic Society undertake a journey through the Alps to the Sun which finishes under the sea.","परिवहन के हर ज्ञात साधन का उपयोग करते हुए, ज्योग्राफिक सोसाइटी के कई जानकार आल्प्स से होते हुए सूर्य तक की यात्रा करते हैं जो समुद्र के नीचे समाप्त होती है।"
84944,"Pirita and Aslak are newly married. However, Aslak is a shepherd and his work takes him away from home for long periods of time, leaving his wife lonely and heartbroken. In an effort to tempt him back, Pirita visits the local shaman, with unexpected and deadly results.","ପିରିଟା ଏବଂ ଅସଲକ ନବ ବିବାହିତ | ଅବଶ୍ୟ, ଆସ୍ଲାକ ଜଣେ ମେଷପାଳକ ଏବଂ ତାଙ୍କର କାର୍ଯ୍ୟ ତାଙ୍କୁ ଦୀର୍ଘ ସମୟ ପର୍ଯ୍ୟନ୍ତ ଘରୁ ନେଇଯାଏ, ପତ୍ନୀଙ୍କୁ ଏକାକୀ ଏବଂ ହୃଦୟ ଭାଙ୍ଗି ଦେଇଥାଏ | ତାଙ୍କୁ ପୁନର୍ବାର ପ୍ରଲୋଭିତ କରିବାକୁ ଏକ ପ୍ରୟାସରେ, ପିରିଟା ଅପ୍ରତ୍ୟାଶିତ ଏବଂ ମାରାତ୍ମକ ଫଳାଫଳ ସହିତ ସ୍ଥାନୀୟ ଶ୍ୟାମନଙ୍କୁ ଦେଖା କରେ |"
953,"Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.","इस एनिमेटेड पारिवारिक फिल्म में चिड़ियाघर के जानवर विदेशी रोमांच के लिए मानव निर्मित आवासों को छोड़ देते हैं। चिड़ियाघर से भागने के बाद, चार दोस्तों - एक शेर, एक दरियाई घोड़ा, एक ज़ेबरा और एक जिराफ़ - को वापस अफ्रीका भेज दिया जाता है। जब उनका जहाज पलट जाता है और वे मेडागास्कर में फंस जाते हैं, जो कि पागल जीव-जंतुओं से भरा द्वीप है, तो दोस्तों को जंगल के जीवन और जंगली जानवरों के रूप में अपनी नई भूमिकाओं को अपनाना होगा।"
50162,"Pinocchio 964 is a memory-wiped sex slave who is thrown out by his owners for failure to maintain an erection. It is unclear in what ways he has been modified beyond having no memory and being unable to communicate. He is discovered by Himiko while wandering aimlessly through the city. Himiko has also been memory-wiped, possibly by the same company that produced Pinocchio, but she is fully functional. Himiko spends her days drawing maps of the city, to aid other memory-wiped people. Himiko takes Pinocchio home and tries to teach him to speak. After much effort he has a breakthrough and finally becomes aware of his situation. At this point his body erupts in an inexplicable metamorphosis and it becomes clear that his modifications were much more involved and esoteric than simple memory loss. Himiko also begins to transform, though in a much more subtle manner.","ପିନୋକିଓ 964 ହେଉଛି ଏକ ସ୍ମୃତି-ପୋଛି ଯ sex ନ ଦାସ ଯିଏ ଏକ ଇରେକସନ୍ ବଜାୟ ରଖିବାରେ ବିଫଳ ହେତୁ ତାଙ୍କ ମାଲିକଙ୍କ ଦ୍ୱାରା ଫୋପାଡି ଦିଆଯାଏ | କ memory ଣସି ସ୍ମୃତି ନ ଥିବାରୁ ଏବଂ ଯୋଗାଯୋଗ କରିବାରେ ଅସମର୍ଥ ହୋଇ କେଉଁ ଉପାୟରେ ତାଙ୍କୁ ପରିବର୍ତ୍ତନ କରାଯାଇଛି ତାହା ଅସ୍ପଷ୍ଟ | ସେ ଲକ୍ଷ୍ୟହୀନ ଭାବରେ ସହରରେ ବୁଲୁଥିବା ବେଳେ ହିମିକୋ ତାଙ୍କୁ ଆବିଷ୍କାର କରିଥିଲେ | ହିମିକୋ ମଧ୍ୟ ସ୍ମୃତି-ପୋଛି ହୋଇଯାଇଛନ୍ତି, ସମ୍ଭବତ Pin ସେହି କମ୍ପାନୀ ଦ୍ୱାରା ପିନୋକିଓ ଉତ୍ପାଦନ କରିଥିଲେ, କିନ୍ତୁ ସେ ସମ୍ପୂର୍ଣ୍ଣ କାର୍ଯ୍ୟକ୍ଷମ | ହିମିକୋ ଅନ୍ୟ ଦିନ ସ୍ମୃତି ପୋଛିଥିବା ଲୋକଙ୍କୁ ସାହାଯ୍ୟ କରିବା ପାଇଁ ସହରର ମାନଚିତ୍ର ଅଙ୍କନ କରିବାରେ ଦିନ ବିତାଉଛନ୍ତି | ହିମିକୋ ପିନୋକିଓକୁ ଘରକୁ ନେଇ ତାଙ୍କୁ କହିବାକୁ ଶିଖାଇବାକୁ ଚେଷ୍ଟା କରନ୍ତି | ବହୁ ପରିଶ୍ରମ ପରେ ତାଙ୍କର ଏକ ସଫଳତା ଅଛି ଏବଂ ଶେଷରେ ତାଙ୍କ ଅବସ୍ଥା ବିଷୟରେ ଅବଗତ ହୁଅନ୍ତି | ଏହି ସମୟରେ, ତାଙ୍କ ଶରୀର ଏକ ଅସ୍ପଷ୍ଟ ମେଟାମୋର୍ଫୋସିସରେ ଉତ୍ପନ୍ନ ହୁଏ ଏବଂ ଏହା ସ୍ପଷ୍ଟ ହୋଇଯାଏ ଯେ ସରଳ ସ୍ମୃତି ଶକ୍ତି ହରାଇବା ଅପେକ୍ଷା ତାଙ୍କର ପରିବର୍ତ୍ତନଗୁଡ଼ିକ ଅଧିକ ଜଡିତ ଏବଂ ଏସୋଟେରିକ୍ | ହିମିକୋ ମଧ୍ୟ ପରିବର୍ତ୍ତନ କରିବାକୁ ଆରମ୍ଭ କରେ, ଯଦିଓ ବହୁତ ସୂକ୍ଷ୍ମ manner ଙ୍ଗରେ |"
44191,"Brad, Steve, Hue, and Marvin are four get-nowhere boys who are forced into summer school, ending up at Cockswell Academy under the supervision of Principal Arsenault. The boys play a game where they earn points for every girl with which they score. On misadventures of their own, they decide to go for the ultimate 100-point score, Mona Lott, the new French teacher. But when they're unable to get a shot at her, they end up in the unforgiving clutches of the principal. After all is lost, they take one final chance during the school's anniversary celebration.","ବ୍ରାଡ, ଷ୍ଟିଭ, ହୁ ଏବଂ ମାର୍ଭିନ ହେଉଛନ୍ତି ଚାରିଜଣ ବାଳକ, ଯେଉଁମାନେ ଗ୍ରୀଷ୍ମ ବିଦ୍ୟାଳୟରେ ବାଧ୍ୟ ହୁଅନ୍ତି, ପ୍ରିନ୍ସିପାଲ ଆର୍ସେନାଲ୍ଟଙ୍କ ତତ୍ତ୍ .ାବଧାନରେ କକସୱେଲ ଏକାଡେମୀରେ ଶେଷ ହୁଅନ୍ତି | ପୁଅମାନେ ଏକ ଖେଳ ଖେଳନ୍ତି ଯେଉଁଠାରେ ସେମାନେ ପ୍ରତ୍ୟେକ girl ିଅ ପାଇଁ ପଏଣ୍ଟ ଅର୍ଜନ କରନ୍ତି ଯାହା ସହିତ ସେମାନେ ସ୍କୋର କରନ୍ତି | ନିଜର ଦୁର୍ଭାଗ୍ୟ ଉପରେ, ସେମାନେ ନୂତନ 100 ଫ୍ରେଞ୍ଚ ଶିକ୍ଷକ ମୋନା ଲଟ ଚରମ 100 ପଏଣ୍ଟ ସ୍କୋର ପାଇଁ ଯିବାକୁ ସ୍ଥିର କଲେ | କିନ୍ତୁ ଯେତେବେଳେ ସେମାନେ ତାଙ୍କ ଉପରକୁ ଗୁଳି ଚଳାଇବାକୁ ଅସମର୍ଥ, ସେମାନେ ପ୍ରିନ୍ସିପାଲଙ୍କ କ୍ଷମାହୀନ କ୍ଲଚ୍ ରେ ଶେଷ ହୁଅନ୍ତି | ସବୁ ହଜିଯିବା ପରେ, ବିଦ୍ୟାଳୟର ବାର୍ଷିକ ଉତ୍ସବ ସମୟରେ ସେମାନେ ଗୋଟିଏ ଅନ୍ତିମ ସୁଯୋଗ ନେଇଥାନ୍ତି |"
105869,A female CIA agent is assigned to train and lead an all-female squad to Colombia to stop a renegade agent who has hired himself out to a drug cartel.,ଜଣେ ମହିଳା ସିଆଇଏ ଏଜେଣ୍ଟଙ୍କୁ ଏକ ଡ୍ରଗ୍ କାର୍ଟେଲରେ ନିଯୁକ୍ତି ଦେଇଥିବା ଜଣେ ରେଗେଜେଡ୍ ଏଜେଣ୍ଟକୁ ଅଟକାଇବା ପାଇଁ କଲମ୍ବିଆକୁ ଏକ ମହିଳା ମହିଳା ଦଳକୁ ତାଲିମ ଦେବା ଏବଂ ନେତୃତ୍ୱ ଦେବା ପାଇଁ ନିଯୁକ୍ତ କରାଯାଇଛି।
26467,"A pair of mismatched rock climbers must learn to work together to conquer one of the world's most treacherous mountains in this adventure tale. After rescuing a wealthy man, solo climbers Michael and Derrick are rewarded with a chance to summit Mount Chicanagua. Risk-taker Derrick clashes with safety-conscious Michael, but in order to live through the ordeal they must work as a team.","এই দুঃসাহসিক গল্পে বিশ্বের সবচেয়ে বিশ্বাসঘাতক পর্বতগুলির মধ্যে একটি জয় করতে একজোড়া অমিল রক ক্লাইম্বারদের একসাথে কাজ করতে শিখতে হবে। একজন ধনী ব্যক্তিকে উদ্ধার করার পর, একাকী পর্বতারোহী মাইকেল এবং ডেরিককে মাউন্ট চিকানাগুয়া চূড়ায় চড়ার সুযোগ দিয়ে পুরস্কৃত করা হয়। ঝুঁকি গ্রহণকারী ডেরিক নিরাপত্তা-সচেতন মাইকেলের সাথে সংঘর্ষে লিপ্ত হয়, কিন্তু অগ্নিপরীক্ষার মধ্য দিয়ে বাঁচতে তাদের অবশ্যই একটি দল হিসেবে কাজ করতে হবে।"
5961,"Through the eyes of ten-year-old Alexander, we witness the delights and conflicts of the Ekdahl family, a sprawling bourgeois clan in turn-of-the-twentieth-century Sweden.","দশ বছর বয়সী আলেকজান্ডারের চোখের মাধ্যমে, আমরা বিংশ শতাব্দীর সুইডেনের বিস্তৃত বুর্জোয়া গোষ্ঠী একডাহল পরিবারের আনন্দ এবং দ্বন্দ্বের সাক্ষী।"
27674,"Jeff Allen just got a new job in one of Manhattan's wealthiest brokerage firms, Wolfe Brothers. Here young, good-looking stockbrokers make a lot of money by being particularly cutthroat. Jeff finds out that the real secret to their success is an animal instinct that is turning him into a werewolf, but it may be too late for him to get out.","জেফ অ্যালেন সবেমাত্র ম্যানহাটনের অন্যতম ধনী ব্রোকারেজ ফার্ম, উলফ ব্রাদার্সে একটি নতুন চাকরি পেয়েছেন। এখানে তরুণ, সুদর্শন স্টক ব্রোকাররা বিশেষভাবে কাটথ্রোট হয়ে প্রচুর অর্থ উপার্জন করে। জেফ জানতে পারে যে তাদের সাফল্যের আসল রহস্য হল একটি পশুর প্রবৃত্তি যা তাকে একটি ওয়ারউলফে পরিণত করছে, কিন্তু তার থেকে বেরিয়ে আসতে অনেক দেরি হতে পারে।"
2587,"This is a dramatization of events in the life of St. Francis of Assisi from before his conversion experience through his audience with the pope, including his friendship with St. Clare.","यह असीसी के सेंट फ्रांसिस के जीवन में पोप के साथ उनके दर्शकों के माध्यम से उनके रूपांतरण अनुभव से पहले की घटनाओं का एक नाटकीयकरण है, जिसमें सेंट क्लेयर के साथ उनकी दोस्ती भी शामिल है।"
8366,"Abahachi, Chief of the Apache Indians, and his blood brother Ranger maintain peace and justice in the Wild West. One day, Abahachi needs to take up a credit from the Shoshone Indians to finance his tribe's new saloon. Unfortunately Santa Maria, who sold the saloon, betrays Abahachi, takes the money and leaves. Soon, the Shoshones are on the warpath to get their money back, and Abahachi is forced to organize it quickly.","Abahachi, Apache ইন্ডিয়ানদের প্রধান, এবং তার রক্তের ভাই রেঞ্জার বন্য পশ্চিমে শান্তি ও ন্যায়বিচার বজায় রাখে। একদিন, আবাহচিকে তার গোত্রের নতুন সেলুনে অর্থায়ন করার জন্য শোশোন ইন্ডিয়ানদের কাছ থেকে একটি ক্রেডিট নিতে হবে। দুর্ভাগ্যবশত সান্তা মারিয়া, যিনি সেলুন বিক্রি করেছিলেন, আবাহচির সাথে বিশ্বাসঘাতকতা করে, টাকা নিয়ে চলে যায়। শীঘ্রই, শোশোনরা তাদের অর্থ ফেরত পেতে যুদ্ধের পথে রয়েছে, এবং আবাহচি দ্রুত এটি সংগঠিত করতে বাধ্য হয়।"
1249,"The complicated life and controversial suicide of George Reeves is investigated by a fictional private detective who finds that there are reasons to suspect that Reeves may not have killed himself after all. The detective also finds that there is a little of George Reeves in himself, and maybe, each of us.","जॉर्ज रीव्स के जटिल जीवन और विवादास्पद आत्महत्या की जांच एक काल्पनिक निजी जासूस द्वारा की जाती है, जो पाता है कि इस बात पर संदेह करने के कई कारण हैं कि रीव्स ने आखिरकार खुद को नहीं मारा होगा। जासूस को यह भी पता चला कि जॉर्ज रीव्स का थोड़ा सा अंश अपने आप में है, और शायद हम में से प्रत्येक में।"
2109,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.","जब हांगकांग के इंस्पेक्टर ली को एक अपहरण की जांच के लिए लॉस एंजिल्स बुलाया जाता है, तो एफबीआई कोई बाहरी मदद नहीं चाहती है और ली को मामले से विचलित करने के लिए अहंकारी एलएपीडी जासूस जेम्स कार्टर को नियुक्त करती है। कार्रवाई को किनारे से देखने से संतुष्ट नहीं होने पर, ली और कार्टर एक अप्रत्याशित साझेदारी बनाते हैं और मामले की स्वयं जांच करते हैं।"
453,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..","प्रिंसटन विश्वविद्यालय में, जॉन नैश गणित की दुनिया में अपनी विरासत के रूप में काम करने के लिए एक सार्थक योगदान देने के लिए संघर्ष करते हैं। वह अंततः एक क्रांतिकारी सफलता हासिल करता है जो अंततः उसे नोबेल पुरस्कार दिलाएगी। ग्रेजुएट स्कूल के बाद वह अध्यापन की ओर रुख करता है और अपनी छात्रा एलिसिया के साथ रोमांटिक रूप से जुड़ जाता है। इस बीच सरकार सोवियत कोड को तोड़ने के लिए उससे मदद मांगती है, जो जल्द ही उसे एक भयानक साजिश की साजिश में शामिल कर देती है। नैश तब तक और अधिक विक्षिप्त हो जाता है जब तक कि एक ऐसी खोज नहीं हो जाती जो उसकी पूरी दुनिया को उलट-पलट कर रख देती है। अब यह केवल एलिसिया की मदद से ही है कि वह अपनी मानसिक शक्ति को पुनः प्राप्त कर सकेगा और उस महान गणितज्ञ के रूप में अपना दर्जा फिर से हासिल कर सकेगा जिसके रूप में हम उसे आज जानते हैं।"
26939,"In 1876 Wyoming, the gun is the only law. And for Duncan and Suzanna McKaskel (Tom Conti and Kate Capshaw), newly arrived settlers beset by outlaws, rugged frontiersman Con Vallian (Sam Elliot) is the only hope.From the book by famed Western author Louis L'Amor, the Quick and the Dead is a rousing adventure recalling all-time greats like Shane and Pale Rider. It shares tried-and-true ingredients of those sagebrush sagas: a tale of peacable folk driven to action under the guidance of a mysterious stranger, rich outdorr cinematography and a stellar cast led by the peerless Elliot.","1876 ​​ওয়াইমিং-এ বন্দুকই একমাত্র আইন। এবং ডানকান এবং সুজানা ম্যাককাস্কেলের (টম কন্টি এবং কেট ক্যাপশো), নতুন আগত বসতি স্থাপনকারীদের জন্য বহিরাগতদের দ্বারা বেষ্টিত, রুগ্ন ফ্রন্টিয়ারম্যান কন ভ্যালিয়ান (স্যাম ইলিয়ট) হল একমাত্র ভরসা৷ বিখ্যাত পশ্চিমা লেখক লুই ল'আমোরের বই থেকে, কুইক অ্যান্ড দ্য ডেড হল একটি রোমাঞ্চকর দুঃসাহসিক কাজ এবং সব সময় রিকলিং-এর মতো অসাধারণ৷ এটি সেই সেজব্রাশ সাগাসের চেষ্টা-তথ্য এবং সত্য উপাদানগুলি ভাগ করে: একটি রহস্যময় অপরিচিত, সমৃদ্ধ আউটডোর সিনেমাটোগ্রাফি এবং পিয়ারলেস এলিয়টের নেতৃত্বে একটি তারকা কাস্টের নির্দেশনায় কাজ করার জন্য চালিত শান্তিপ্রিয় লোকের গল্প।"
471,Bastard depicts the distress of needy children and the love of a nurse and a hard boiled criminal. A film from Polish director Maciej Dejczer and actor Til Schweiger’s first international film.,बास्टर्ड में जरूरतमंद बच्चों की परेशानी और एक नर्स और एक कट्टर अपराधी के प्यार को दर्शाया गया है। पोलिश निर्देशक मैकिएज डेज्ज़र की एक फिल्म और अभिनेता टिल श्वेइगर की पहली अंतर्राष्ट्रीय फिल्म।
2924,They say a blast of flames can take a life ... and hide a secret. But now firemen brothers Brian and Stephen McCaffrey are battling each other over past slights while trying to stop an arsonist with a diabolical agenda from torching Chicago.,वे कहते हैं कि आग की लपटें किसी की जान ले सकती हैं... और एक रहस्य छिपा सकती हैं। लेकिन अब फायरमैन भाई ब्रायन और स्टीफ़न मैककैफ़्रे शैतानी एजेंडे वाले एक आगजनी करने वाले को शिकागो में आग लगाने से रोकने की कोशिश करते हुए पिछली छोटी-मोटी बातों को लेकर एक-दूसरे से लड़ रहे हैं।
5552,New York City in the year 2095 where genetically altered humans live side by side with unaltered men and women.,নিউ ইয়র্ক সিটি 2095 সালে যেখানে জেনেটিকালি পরিবর্তিত মানুষ অপরিবর্তিত পুরুষ এবং মহিলাদের পাশাপাশি বাস করে।
111,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.","क्यूबा के एक सरकारी अधिकारी की हत्या के बदले में ग्रीन कार्ड प्राप्त करने के बाद, टोनी मोंटाना ने मियामी में नशीली दवाओं के व्यापार पर दावा ठोक दिया। अपने रास्ते में आने वाले किसी भी व्यक्ति की बेरहमी से हत्या करते हुए, टोनी अंततः राज्य का सबसे बड़ा ड्रग माफिया बन जाता है, जो मियामी के माध्यम से आने वाली लगभग सभी कोकीन को नियंत्रित करता है। लेकिन पुलिस का बढ़ता दबाव, कोलम्बियाई ड्रग कार्टेल के साथ युद्ध और उसकी खुद की नशीली दवाओं से प्रेरित व्याकुलता उसके अंतिम पतन की आग में घी डालने का काम करती है।"
25746,"Set in Tokyo in 1940, the peaceful life of the Nogami Family suddenly changes when the father, Shigeru, is arrested and accused of being a Communist. His wife Kayo works frantically from morning to night to maintain the household and bring up her two daughters with the support of Shigeru's sister Hisako and Shigeru's ex-student Yamazaki, but her husband does not return. WWII breaks out and casts dark shadows on the entire country, but Kayo still tries to keep her cheerful determination, and sustain the family with her love. This is an emotional drama of a mother and an eternal message for peace.","1940 সালে টোকিওতে সেট করা, নোগামি পরিবারের শান্তিপূর্ণ জীবন হঠাৎ বদলে যায় যখন বাবা শিগেরুকে গ্রেপ্তার করা হয় এবং তাকে কমিউনিস্ট বলে অভিযুক্ত করা হয়। শিগেরুর বোন হিসাকো এবং শিগেরুর প্রাক্তন ছাত্র ইয়ামাজাকির সহায়তায় তার স্ত্রী কায়ো গৃহস্থালির যত্ন নেওয়ার জন্য এবং তার দুই মেয়েকে লালন-পালনের জন্য সকাল থেকে রাত অবধি উন্মত্তভাবে কাজ করে, কিন্তু তার স্বামী ফিরে আসেন না। WWII শুরু হয় এবং সমগ্র দেশে অন্ধকার ছায়া ফেলে, কিন্তু কায়ো এখনও তার প্রফুল্ল সংকল্প বজায় রাখার চেষ্টা করে এবং তার ভালবাসা দিয়ে পরিবারকে টিকিয়ে রাখে। এটি একজন মায়ের আবেগঘন নাটক এবং শান্তির চিরন্তন বার্তা।"
1895,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.","क्लोन युद्धों की शुरुआत के वर्षों बाद, महान जेडी नाइट्स ने अलगाववादियों के खिलाफ आकाशगंगा-व्यापी लड़ाई में एक विशाल क्लोन सेना का नेतृत्व किया। जब भयावह सिथ आकाशगंगा पर शासन करने के लिए एक हजार साल पुरानी साजिश का खुलासा करता है, तो गणतंत्र ढह जाता है और उसकी राख से दुष्ट गैलेक्टिक साम्राज्य का उदय होता है। जेडी नायक अनाकिन स्काईवॉकर को फोर्स के अंधेरे पक्ष द्वारा सम्राट का नया प्रशिक्षु - डार्थ वाडर बनने के लिए बहकाया जाता है। जेडी नष्ट हो गए हैं, क्योंकि ओबी-वान केनोबी और जेडी मास्टर योदा को छिपने के लिए मजबूर किया गया है। आकाशगंगा के लिए एकमात्र आशा अनाकिन की अपनी संतानें हैं - गुप्त रूप से पैदा हुए जुड़वां बच्चे जो बड़े होकर नायक बनेंगे।"
8093,"Set in the frozen steppes of Mongolia, a young nomad confronted with his destiny after animals fall victim to a plague which threatens to eradicate nomadism.","মঙ্গোলিয়ার হিমায়িত স্টেপসে, একটি যুবক যাযাবর তার ভাগ্যের মুখোমুখি হয়েছিল যখন প্রাণীরা প্লেগের শিকার হয় যা যাযাবর নির্মূলের হুমকি দেয়।"
5302,"Sandra Bernhard stars in a studio version of her off-Broadway show, blending re-enactments of the original show's pieces with concept vignettes and 'testimonials' to underscore the relationship between a performer and an audience.","স্যান্ড্রা বার্নহার্ড তার অফ-ব্রডওয়ে শো-এর একটি স্টুডিও সংস্করণে অভিনয় করেছেন, মূল শো-এর অংশগুলিকে কনসেপ্ট ভিগনেট এবং 'প্রশংসাপত্র'-এর সাথে মিশ্রিত করেছেন একজন পারফর্মার এবং একজন দর্শকের মধ্যে সম্পর্ককে আন্ডারস্কোর করার জন্য।"
338,An affectionate and refreshing East/West-Germany comedy about a boy who’s mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happen (since she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,एक स्नेहपूर्ण और ताज़गी देने वाली पूर्व/पश्चिम-जर्मनी की कॉमेडी एक लड़के के बारे में है जिसकी माँ बर्लिन की दीवार गिरने के समय कोमा में थी और जब वह उठती है तो उसे उसे यह जानने से रोकने की कोशिश करनी चाहिए कि क्या हुआ (क्योंकि वह एक कट्टर कम्युनिस्ट समर्थक थी) जिससे उसे झटका न लगे जिससे उसे दूसरा दिल का दौरा पड़ सकता था।
842,"It’s 1974 and Sam Bicke has lost everything. His wife leaves him with his three kids, his boss fires him, his brother turns away from him, and the bank won’t give him any money to start anew. He tries to find someone to blame for his misfortunes and comes up with the President of the United States who he plans to murder.","यह 1974 है और सैम बिके ने सब कुछ खो दिया है। उसकी पत्नी अपने तीन बच्चों के साथ उसे छोड़ देती है, उसका मालिक उसे नौकरी से निकाल देता है, उसका भाई उससे दूर हो जाता है, और बैंक उसे नई शुरुआत करने के लिए कोई पैसा नहीं देगा। वह अपने दुर्भाग्य के लिए किसी को दोषी ठहराने की कोशिश करता है और संयुक्त राज्य अमेरिका के राष्ट्रपति के पास आता है जिसकी वह हत्या करने की योजना बना रहा है।"
4199,"The story of Louis XIV of France and his attempts to keep his identical twin brother Philippe imprisoned away from sight and knowledge of the public, and Philippe's rescue by the aging Musketeers, led by D'Artagnan.",ফ্রান্সের লুই চতুর্দশের গল্প এবং তার অভিন্ন যমজ ভাই ফিলিপকে জনসাধারণের দৃষ্টি ও জ্ঞান থেকে দূরে বন্দী রাখার চেষ্টা এবং ডি'আর্টগানের নেতৃত্বে বয়স্ক মাস্কেটিয়ারদের দ্বারা ফিলিপকে উদ্ধার করা।
2998,"An epic portrait of late Sixties America, as seen through the portrayal of two of its children: anthropology student Daria (who's helping a property developer build a village in the Los Angeles desert) and dropout Mark (who's wanted by the authorities for allegedly killing a policeman during a student riot)...","साठ के दशक के उत्तरार्ध के अमेरिका का एक महाकाव्य चित्र, जैसा कि उसके दो बच्चों के चित्रण के माध्यम से देखा गया है: मानव विज्ञान की छात्रा डारिया (जो एक संपत्ति डेवलपर को लॉस एंजिल्स के रेगिस्तान में एक गांव बनाने में मदद कर रही है) और ड्रॉपआउट मार्क (जो एक छात्र दंगे के दौरान एक पुलिसकर्मी की कथित हत्या के लिए अधिकारियों द्वारा वांछित था)..."
