common_movie_id,overview,translated_overview
5334,"Billy is an innocent, naive seaman in the British Navy in 1797. When the ship's sadistic master-at-arms is murdered, Billy is accused and tried.","বিলি 1797 সালে ব্রিটিশ নৌবাহিনীতে একজন নির্দোষ, সাদাসিধা নাবিক। যখন জাহাজের স্যাডিস্টিক মাস্টার-এ-আর্মসকে হত্যা করা হয়, বিলিকে অভিযুক্ত করা হয় এবং বিচার করা হয়।"
40946,"Frank (Miller) is a gay journalist who goes undercover at the urging of his therapist boyfriend Jonathan (Provenza) to write an exposé of Dr. Apsey (Butler). Apsey performs conversion therapy on gay male clients, a practice which Jonathan finds reprehensible. Frank quickly comes clean with Apsey but continues to meet with him under the pretense of interviewing him, but finds himself questioning himself, Jonathan and their six-year relationship.","ଫ୍ରାଙ୍କ (ମିଲର) ଜଣେ ସମଲିଙ୍ଗୀ ସାମ୍ବାଦିକ ଯିଏ ତାଙ୍କ ଥେରାପିଷ୍ଟ ପ୍ରେମିକା ଜୋନାଥନ୍ (ପ୍ରୋଭେଞ୍ଜା) ଙ୍କ ଡକ୍ଟର ଆପସି (ବଟଲର) ର ଏକ ଏକ୍ସପୋଜ ଲେଖିବାକୁ ଅନୁରୋଧ କରି ଗୁପ୍ତରେ ଯାଆନ୍ତି। ଆପେ ସମଲିଙ୍ଗୀ ପୁରୁଷ ଗ୍ରାହକମାନଙ୍କ ଉପରେ ରୂପାନ୍ତର ଚିକିତ୍ସା କରନ୍ତି, ଏକ ଅଭ୍ୟାସ ଯାହା ଜୋନାଥନ୍ ନିନ୍ଦନୀୟ | ଫ୍ରାଙ୍କ ଶୀଘ୍ର ଆପସିଙ୍କ ସହ ସଫା ହୋଇଯାଏ କିନ୍ତୁ ତାଙ୍କୁ ସାକ୍ଷାତକାର ଦେବାର ବାହାନାରେ ତାଙ୍କ ସହିତ ସାକ୍ଷାତ ଜାରି ରଖିଥାଏ, କିନ୍ତୁ ସେ ନିଜକୁ, ଜୋନାଥନ ଏବଂ ସେମାନଙ୍କର year ବର୍ଷର ସମ୍ପର୍କକୁ ନେଇ ପ୍ରଶ୍ନ କରୁଥିବା ଦେଖିବାକୁ ପାଇଲେ |"
841,"In the year 10,191, the world is at war for control of the desert planet Dune – the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters.","वर्ष 10,191 में, दुनिया रेगिस्तानी ग्रह ड्यून पर नियंत्रण के लिए युद्ध में है - एकमात्र स्थान जहां समय-यात्रा पदार्थ 'स्पाइस' पाया जा सकता है। लेकिन जब एक नेता नियंत्रण छोड़ देता है, तो ऐसा केवल इसलिए होता है ताकि वह कुछ अप्रिय पात्रों के साथ तख्तापलट कर सके।"
1636,"Elliot Richardson, suicidal techno geek, is given seven wishes to turn his life around when he meets up with a very seductive Satan. The catch: his soul. Some of his wishes include a 7 foot basketball star, a rock star, and a hamburger. But, as could be expected, the Devil must put her own little twist on each his fantasies.","इलियट रिचर्डसन, आत्मघाती तकनीकी विशेषज्ञ, जब उसकी मुलाकात एक बहुत ही आकर्षक शैतान से होती है, तो उसे अपना जीवन बदलने के लिए सात इच्छाएँ दी जाती हैं। पकड़: उसकी आत्मा. उनकी कुछ इच्छाओं में 7 फुट का बास्केटबॉल स्टार, एक रॉक स्टार और एक हैमबर्गर शामिल हैं। लेकिन, जैसी कि उम्मीद की जा सकती है, शैतान को अपनी प्रत्येक कल्पना में अपना छोटा सा मोड़ डालना होगा।"
6072,"After surviving a stabbing by a student, teacher Trevor Garfield moves from New York to Los Angeles. There, he resumes teaching as a substitute teacher. The education system, where violent bullies control the classrooms and the administration is afraid of lawsuits, slowly drives Garfield mad.","একজন ছাত্রের ছুরিকাঘাতে বেঁচে যাওয়ার পর, শিক্ষক ট্রেভর গারফিল্ড নিউ ইয়র্ক থেকে লস অ্যাঞ্জেলেসে চলে যান। সেখানে তিনি বিকল্প শিক্ষক হিসেবে শিক্ষকতা শুরু করেন। শিক্ষাব্যবস্থা, যেখানে হিংস্র বুলিরা শ্রেণীকক্ষ নিয়ন্ত্রণ করে এবং প্রশাসন মামলার ভয় পায়, ধীরে ধীরে গারফিল্ডকে পাগল করে তোলে।"
296,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.","10 साल हो गए हैं जब जॉन कॉनर ने पृथ्वी को जजमेंट डे से बचाया था, और वह अब रडार के नीचे रह रहा है, और स्काईनेट द्वारा ट्रेस की जा सकने वाली किसी भी चीज़ का उपयोग करने से बच रहा है। यानी, जब तक उसका सामना टी-एक्स से नहीं हो जाता, एक रोबोटिक हत्यारे ने टी-1000 द्वारा शुरू की गई चीज़ को ख़त्म करने का आदेश दिया। अच्छी बात है कि कॉनर का पूर्व शत्रु, टर्मिनेटर, अब वयस्क कॉनर की सहायता करने के लिए वापस आ गया है... जैसा उसने वादा किया था।"
25905,"Slovakia during WW2. Tono lives a poor life, but the authorities offer him a take over the Jewish widow Lautman's little shop for sewing material.","দ্বিতীয় বিশ্বযুদ্ধের সময় স্লোভাকিয়া। টোনো একটি দরিদ্র জীবনযাপন করে, কিন্তু কর্তৃপক্ষ তাকে ইহুদি বিধবা লটম্যানের সেলাইয়ের সামগ্রীর জন্য একটি ছোট দোকান দখল করার প্রস্তাব দেয়।"
8832,"The narration spans the period since the seventh election of Andreotti as Prime Minister of Italy in 1992, until the trial in which he was accused of collusion with the Mafia.",বর্ণনাটি 1992 সালে ইতালির প্রধানমন্ত্রী হিসাবে আন্দ্রেত্তির সপ্তম নির্বাচনের পর থেকে মাফিয়ার সাথে যোগসাজশের অভিযোগে বিচারের আগ পর্যন্ত বিস্তৃত।
26973,"Hattie (Susan Sarandon), a New Orleans hooker, meets a photographer named Bellocq (Keith Carradine) at her brothel one night and, after he photographs her, he befriends her 12-year-old daughter, Violet (Brooke Shields). When Violet is brought on as a working girl by her mother's madam and Hattie skips town to get married, Violet quickly loses her innocence and focuses on reuniting with Bellocq. But a life with Bellocq is compromised for Violet after her mother returns to town.","হ্যাটি (সুসান সারান্ডন), নিউ অরলিন্সের একজন হুকার, এক রাতে তার পতিতালয়ে বেলোক (কিথ ক্যারাডাইন) নামে একজন ফটোগ্রাফারের সাথে দেখা করে এবং তার ছবি তোলার পরে, সে তার 12 বছর বয়সী মেয়ে ভায়োলেট (ব্রুক শিল্ডস) এর সাথে বন্ধুত্ব করে। যখন ভায়োলেটকে তার মায়ের ম্যাডাম একজন কাজের মেয়ে হিসাবে নিয়ে আসে এবং হ্যাটি বিয়ে করার জন্য শহর ছেড়ে চলে যায়, ভায়োলেট দ্রুত তার নির্দোষতা হারায় এবং বেলোকের সাথে পুনরায় মিলিত হওয়ার দিকে মনোনিবেশ করে। কিন্তু তার মা শহরে ফিরে আসার পর বেলোকের সাথে একটি জীবন ভায়োলেটের জন্য আপস করা হয়।"
5691,Glimpses of Chaucer penning his famous work are sprinkled through this re-enactment of several of his stories.,চসারের ঝলক তার বিখ্যাত রচনাটি তার বেশ কয়েকটি গল্পের এই পুনঃপ্রণয়নের মাধ্যমে ছিটিয়ে দেওয়া হয়েছে।
594,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.","विक्टर नवोर्स्की एक ऐसा व्यक्ति है जिसका कोई देश नहीं है; जैसे ही उसकी मातृभूमि में तख्तापलट हुआ, उसके विमान ने उड़ान भरी और उसे जर्जर हालत में छोड़ दिया, और अब वह कैनेडी हवाई अड्डे पर फंसा हुआ है, जहां उसके पास ऐसा पासपोर्ट है जिसे कोई नहीं पहचानता। जब तक अधिकारी यह तय नहीं कर लेते कि उसके साथ क्या करना है, तब तक ट्रांजिट लाउंज में अलग रहने के दौरान, विक्टर बस वहीं रहता है - और एक खूबसूरत फ्लाइट अटेंडेंट के साथ रोमांस करता है।"
31116,"A mad scientist (and apparent former Nazi) unleashes his master plan: to transform himself into a mutated walking catfish, gain revenge on those who have spurned him, and kidnap nubile young women to similarly transform so that he can breed. Or something like that.","একজন উন্মাদ বিজ্ঞানী (এবং স্পষ্টত প্রাক্তন নাৎসি) তার মাস্টার প্ল্যান প্রকাশ করেন: নিজেকে একটি পরিবর্তিত হাঁটা ক্যাটফিশে রূপান্তরিত করতে, যারা তাকে প্রত্যাখ্যান করেছে তাদের প্রতি প্রতিশোধ নিতে এবং একইভাবে রূপান্তরিত করার জন্য নবিল যুবতী মহিলাদের অপহরণ করে যাতে সে বংশবৃদ্ধি করতে পারে। বা এরকম কিছু।"
667,A mysterious space craft kidnaps a Russian and American space capsule and brings the world on the verge of another World War. James Bond investigates the case in Japan and meets with his archenemy Blofeld. The fifth film from the legendary James Bond series starring Sean Connery as the British super agent.,एक रहस्यमय अंतरिक्ष यान एक रूसी और अमेरिकी अंतरिक्ष कैप्सूल का अपहरण कर लेता है और दुनिया को दूसरे विश्व युद्ध के कगार पर ले आता है। जेम्स बॉन्ड जापान में मामले की जांच करता है और अपने कट्टर दुश्मन ब्लोफेल्ड से मिलता है। प्रसिद्ध जेम्स बॉन्ड श्रृंखला की पांचवीं फिल्म जिसमें शॉन कॉनरी ने ब्रिटिश सुपर एजेंट की भूमिका निभाई है।
5048,An exiled magician finds an opportunity for revenge against his enemies muted when his daughter and the son of his chief enemy fall in love in this uniquely structured retelling of the 'The Tempest'.,একজন নির্বাসিত জাদুকর তার শত্রুদের বিরুদ্ধে প্রতিশোধ নেওয়ার একটি সুযোগ খুঁজে পায় যখন তার মেয়ে এবং তার প্রধান শত্রুর ছেলে 'দ্য টেম্পেস্ট'-এর এই অনন্য কাঠামোগত রিটেলিংয়ে প্রেমে পড়ে।
616,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.","नाथन अल्ग्रेन एक अमेरिकी है जिसे जापानी सेना को आधुनिक युद्ध के तरीके सिखाने के लिए नियुक्त किया गया है, जिससे वह समुराई और उन पर शासन करने वाले सम्मानजनक सिद्धांतों का सम्मान करना सीखता है। आधुनिकीकरण और खुले व्यापार के नाम पर समुराई के जीवन के तरीके को नष्ट करने के लिए दबाव डालने पर, अल्ग्रेन खुद एक परम योद्धा बनने और उनके अस्तित्व के अधिकार के लिए लड़ने का फैसला करता है।"
55253,"In Nordestina, a small town lost in the Brazilian badlands, young Karina dreams of becoming an actress and leaving to explore the world. Before losing his love, Dona Nazaré’s son, Antônio, takes the first step in a kamikaze crusade to bring the world to Karina. For that, Antônio leaves town and announces, in a TV show that he will set off on a sensational adventure: a trip into the future, starting from Nordestina’s square. If he fails, he assures a death machine will destroy him, alive and via satellite, for everybody to see. A story where dreams contradict reality, geographical and political conditions threaten to block life, and love plays the part of the transforming element.","ବ୍ରାଜିଲର ବ୍ୟାଡଲ୍ୟାଣ୍ଡରେ ହଜିଯାଇଥିବା ଏକ ଛୋଟ ସହର ନର୍ଡେଷ୍ଟିନାରେ ଯୁବକ କରୀନା ଜଣେ ଅଭିନେତ୍ରୀ ହେବା ଏବଂ ଦୁନିଆକୁ ଅନୁସନ୍ଧାନ କରିବାକୁ ସ୍ୱପ୍ନ ଦେଖନ୍ତି | ପ୍ରେମ ହରାଇବା ପୂର୍ବରୁ ଡୋନା ନାଜାରେଙ୍କ ପୁଅ ଆଣ୍ଟୋନିଓ କାମିକାଜେ କ୍ରୁସେଡରେ ପ୍ରଥମ ପଦକ୍ଷେପ ନେଇ କରିନାକୁ ବିଶ୍ୱକୁ ଆଣିଥିଲେ। ଏଥିପାଇଁ ଆଣ୍ଟୋନିଓ ସହର ଛାଡି ଏକ ଟିଭି ଶୋ’ରେ ଘୋଷଣା କରିଛନ୍ତି ଯେ ସେ ଏକ ସମ୍ବେଦନଶୀଳ ଦୁ venture ସାହସିକ କାର୍ଯ୍ୟ ଆରମ୍ଭ କରିବେ: ନର୍ଡେଷ୍ଟିନା ଛକରୁ ଭବିଷ୍ୟତକୁ ଯାତ୍ରା | ଯଦି ସେ ବିଫଳ ହୁଅନ୍ତି, ତେବେ ସେ ନିଶ୍ଚିତ କରିଛନ୍ତି ଯେ ମୃତ୍ୟୁ ଯନ୍ତ୍ର ତାଙ୍କୁ ଜୀବନ୍ତ ଏବଂ ଉପଗ୍ରହ ମାଧ୍ୟମରେ ବିନାଶ କରିବ, ଯାହା ସମସ୍ତଙ୍କୁ ଦେଖିବା ପାଇଁ | ଏକ କାହାଣୀ ଯେଉଁଠାରେ ସ୍ୱପ୍ନଗୁଡିକ ବାସ୍ତବତାକୁ ବିରୋଧ କରେ, ଭ ograph ଗୋଳିକ ଏବଂ ରାଜନ political ତିକ ଅବସ୍ଥା ଜୀବନକୁ ଅବରୋଧ କରିବାକୁ ଧମକ ଦେଇଥାଏ, ଏବଂ ପ୍ରେମ ପରିବର୍ତ୍ତନକାରୀ ଉପାଦାନର ଭୂମିକା ଗ୍ରହଣ କରିଥାଏ |"
4339,"When a young woman investigates her town's Nazi past, the community turns against her.","যখন একজন তরুণী তার শহরের নাৎসি অতীত তদন্ত করে, তখন সম্প্রদায় তার বিরুদ্ধে চলে যায়।"
2493,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.","इस मनमोहक परी कथा में, सुंदर राजकुमारी बटरकप और तेजतर्रार वेस्टली को छह उंगलियों वाले तलवारबाजों, जानलेवा राजकुमारों, सिसिलीवासियों और असामान्य आकार के कृंतकों के बीच खुशी पाने के लिए आश्चर्यजनक बाधाओं को पार करना होगा। लेकिन मौत भी इन सच्चे प्रेमियों को जीत से नहीं रोक सकती।"
4234,"A murdering spree begins to happen again, this time its targeted toward the original Woodsboro survivors and those associated with the movie inside a movie, 'Stab 3'. Sydney must face the demons of her past to stop the killer.","একটি হত্যাকাণ্ডের ঘটনা আবার ঘটতে শুরু করে, এই সময় এটি মূল উডসবোরো থেকে বেঁচে যাওয়া এবং একটি মুভি, 'স্ট্যাব 3' সিনেমার সাথে জড়িতদের দিকে লক্ষ্য করে। হত্যাকারীকে থামাতে সিডনিকে তার অতীতের ভূতের মুখোমুখি হতে হবে।"
60293,"Dueling cat-and-mouse team Tom and Jerry hit the high seas on a hunt for buried treasure in this pirate adventure. The tale begins when crew member Tom sets sail with an infamous pirate and finds a treasure map along with stowaway Jerry. The furry swashbucklers race to a deserted island where X marks the spot, but along with battling each other, they must outwit ruthless buccaneers, angry monkeys and a giant octopus to strike it rich.","ଏହି ଡକାୟତି ଦୁ venture ସାହସିକ କାର୍ଯ୍ୟରେ ପୋତା ଯାଇଥିବା ଧନ ପାଇଁ ଶିକାରରେ ଟମ୍ ଏବଂ ଜେରୀ ଡୁଏଲ୍ ବିଲେଇ-ମାଉସ୍ ଦଳ ଟମ୍ ଏବଂ ଜେରୀ ଉଚ୍ଚ ସମୁଦ୍ରକୁ ଧକ୍କା ଦେଇଥିଲେ | କାହାଣୀ ଆରମ୍ଭ ହୁଏ ଯେତେବେଳେ କ୍ରୁ ସଦସ୍ୟ ଟମ୍ ଏକ କୁଖ୍ୟାତ ଡକାୟତି ସହିତ ଯାତ୍ରା କଲେ ଏବଂ ଷ୍ଟୋୱେ ଜେରୀ ସହିତ ଏକ ଭଣ୍ଡାର ମାନଚିତ୍ର ପାଇଲେ | ଫୁରି ସ୍ ash ାଶବକ୍ଲର୍ସ ଏକ ନିଛାଟିଆ ଦ୍ୱୀପକୁ ଦ race ଡ଼ନ୍ତି ଯେଉଁଠାରେ X ସେହି ସ୍ଥାନକୁ ଚିହ୍ନିତ କରିଥାଏ, କିନ୍ତୁ ପରସ୍ପର ସହ ଲ ling ିବା ସହିତ ସେମାନେ ନିଷ୍ଠୁର ବକାନେର୍, କ୍ରୋଧିତ ମାଙ୍କଡ ଏବଂ ଏକ ବିଶାଳ ଅଷ୍ଟପୃଷ୍ଠକୁ ଧନୀ କରିବା ପାଇଁ ନିଶ୍ଚୟ ପରାସ୍ତ କରିବେ |"
8208,"A man and his wife receive a clue to an imminent assassination attempt, only to learn that their daughter has been kidnapped to keep them quiet.","একজন পুরুষ এবং তার স্ত্রী একটি আসন্ন হত্যা প্রচেষ্টার একটি সূত্র পায়, শুধুমাত্র জানতে পারে যে তাদের চুপ করে রাখার জন্য তাদের মেয়েকে অপহরণ করা হয়েছে।"
2453,"It's the lawless future, and renegade biker Harley Davidson (Mickey Rourke) and his surly cowboy buddy, Marlboro (Don Johnson), learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure.","यह अराजक भविष्य है, और पाखण्डी बाइकर हार्ले डेविडसन (मिकी राउरके) और उसके धूर्त चरवाहे दोस्त, मार्लबोरो (डॉन जॉनसन) को पता चलता है कि एक भ्रष्ट बैंक एक विस्तारित साम्राज्य को आगे बढ़ाने के लिए उनके दोस्त के बार पर कब्ज़ा करने वाला है। हार्ले और मार्लबोरो ने कुटिल बैंक को लूटकर मदद करने का फैसला किया। लेकिन जब वे गलती से नशीली दवाओं की खेप चुरा लेते हैं, तो वे खुद को इस बीहड़ कार्रवाई साहसिक कार्य में आपराधिक फाइनेंसरों और भीड़ से भागते हुए पाते हैं।"
3173,The movie is about a deaf-mute hitman and his partner. Trouble begins when he starts a relationship with a young woman.,यह फिल्म एक मूक-बधिर हिटमैन और उसके साथी के बारे में है। परेशानी तब शुरू होती है जब वह एक युवा महिला के साथ रिश्ता शुरू करता है।
49225,An elderly artist thinks he has become too stale and is past his prime. His friend (and agent) persuades him to go to an offshore island to try once more. On the island he re-discovers his muse in the form of a young girl.,ଜଣେ ବୃଦ୍ଧ କଳାକାର ଭାବନ୍ତି ଯେ ସେ ଅତ୍ୟଧିକ ଅଡୁଆରେ ପଡିଛନ୍ତି ଏବଂ ତାଙ୍କର ପ୍ରାଥମିକତା ଅତିବାହିତ କରିଛନ୍ତି | ତାଙ୍କ ବନ୍ଧୁ (ଏବଂ ଏଜେଣ୍ଟ) ତାଙ୍କୁ ଆଉ ଥରେ ଚେଷ୍ଟା କରିବାକୁ ଏକ ଉପକୂଳ ଦ୍ୱୀପକୁ ଯିବାକୁ ପ୍ରବର୍ତ୍ତାନ୍ତି | ଦ୍ୱୀପରେ ସେ ଏକ ଛୋଟ girl ିଅ ରୂପରେ ନିଜର ମଉଜକୁ ପୁନର୍ବାର ଆବିଷ୍କାର କଲେ |
110,Red This is the third film from the trilogy by Kieślowski. “Red” meaning brotherliness. Here Kieślowski masterly tells strange coincidentally linked stories in the most packed work.,"रेड यह किज़लोव्स्की की त्रयी की तीसरी फिल्म है। ""लाल"" का अर्थ है भाईचारा। यहां किस्लोव्स्की ने सबसे अधिक पैक किए गए काम में अजीब संयोग से जुड़ी कहानियों को निपुणता से बताया है।"
8584,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.","চোন ওয়াং, একজন আনাড়ি ইম্পেরিয়াল গার্ড প্রিন্সেস পেই পেইকে অনুসরণ করে যখন তাকে ফরবিডেন সিটি থেকে অপহরণ করে আমেরিকায় নিয়ে যাওয়া হয়। ওয়াং তার অপহরণকারীদের অনুসরণ করে নেভাদায়, যেখানে তিনি একটি অসম্ভাব্য অংশীদার, বহিষ্কৃত বহিষ্কৃত আইনী রয় ও'ব্যাননের সাথে দল বেঁধেছিলেন এবং রাজকন্যাকে তার কারাবাস থেকে বের করে আনার চেষ্টা করেন।"
2605,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.","बिजली गिरने के बाद नंबर 5 नाम के एक रोबोट को झटका लगता है, प्यारी मशीन यह सोचने लगती है कि वह इंसान है और प्रयोगशाला से भाग जाता है। उनकी राह पर सबसे आगे उनके डिजाइनर न्यूटन हैं, जो सेना के पहुंचने से पहले नंबर 5 पर पहुंचने की उम्मीद करते हैं। इस बीच, एक साहसी पशु प्रेमी रोबोट को गलती से कोई एलियन समझ लेता है और उसे अपने साथ ले जाता है और अपने नए मेहमान को पृथ्वी पर जीवन के बारे में सिखाता है।"
829,"Private eye Jake Gittes lives off the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.","निजी तौर पर देखे जाने वाले जेक गिट्स द्वितीय विश्व युद्ध से पहले के दक्षिणी कैलिफोर्निया के धूप सेंकने वाले धुंधले नैतिक माहौल में रहते हैं। अपने पति के विवाहेतर संबंध की जांच करने के लिए एक खूबसूरत सोशलाइट द्वारा नियुक्त, गिट्स दोहरे व्यवहार और घातक धोखे के भंवर में फंस जाती है, जिससे व्यक्तिगत और राजनीतिक घोटालों का जाल खुल जाता है जो एक साथ नष्ट हो जाते हैं।"
595,"In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot.","1930 के दशक में एक छोटे से अलबामा शहर में, बेहद ईमानदार और अत्यधिक सम्मानित वकील, एटिकस फिंच अपने करियर को दांव पर लगा देते हैं जब वह बलात्कार के आरोपी एक काले व्यक्ति टॉम रॉबिन्सन का प्रतिनिधित्व करने के लिए सहमत हो जाते हैं। मुकदमे और उसके आसपास की घटनाओं को फिंच की छह वर्षीय बेटी स्काउट की आंखों से देखा जाता है। जबकि रॉबिन्सन का मुकदमा फिल्म को गति देता है, अदालत की तारीख से पहले और बाद में बहुत सारी वास्तविक घटनाएं होती हैं: स्काउट का अपने बड़े भाई, जेम के साथ लगातार मजबूत होता बंधन, उम्रदराज़ युवा डिल हैरिस के साथ उसकी दोस्ती, एक उग्र पागल कुत्ते के रूप में जीवन और मौत के ऐसे संकटों पर उसके पिता की कोई बकवास प्रतिक्रिया नहीं, और विशेष रूप से एकांतप्रिय 'गांव के बेवकूफ' बू रैडली के प्रति स्काउट की प्रतिक्रियाएं और उसके साथ संबंध। उसकी मुक्ति तब होती है जब उस पर एक विषैले धर्मांध व्यक्ति द्वारा हमला किया जाता है।"
26504,Inspector Tellini investigates serial crimes where victims are paralyzed while having their bellies ripped open with a sharp knife.,ইন্সপেক্টর তেলিনি সিরিয়াল ক্রাইমগুলির তদন্ত করেন যেখানে ধারালো ছুরি দিয়ে তাদের পেট ছিঁড়ে যাওয়ার সময় ভুক্তভোগীরা পক্ষাঘাতগ্রস্ত হয়।
1610,"A romantic comedy about a man, a woman and a football team. Based on Nick Hornby's best selling autobiographical novel, Fever Pitch. English teacher Paul Ashworth believes his long standing obsession with Arsenal serves him well. But then he meets Sarah. Their relationship develops in tandem with Arsenal's roller coaster fortunes in the football league, both leading to a nail biting climax.","एक पुरुष, एक महिला और एक फुटबॉल टीम के बारे में एक रोमांटिक कॉमेडी। निक हॉर्बी के सबसे अधिक बिकने वाले आत्मकथात्मक उपन्यास, फीवर पिच पर आधारित। अंग्रेजी शिक्षक पॉल एशवर्थ का मानना ​​है कि आर्सेनल के प्रति उनका लंबे समय से जुनून उनके लिए फायदेमंद है। लेकिन फिर उसकी मुलाकात सारा से होती है. उनका रिश्ता फुटबॉल लीग में आर्सेनल की उतार-चढ़ाव भरी किस्मत के साथ मिलकर विकसित होता है, जिससे दोनों रोमांचक चरमोत्कर्ष पर पहुंच जाते हैं।"
26744,"Lawyer Joe Morse wants to consolidate all the small-time numbers racket operators into one big powerful operation. But his elder brother Leo is one of these small-time operators who wants to stay that way, preferring not to deal with the gangsters who dominate the big-time.","আইনজীবী জো মোর্স সমস্ত ছোট-সময়ের র‌্যাকেট অপারেটরদের একটি বড় শক্তিশালী অপারেশনে একত্রিত করতে চান। কিন্তু তার বড় ভাই লিও এই ছোট-সময়ের অপারেটরদের মধ্যে একজন যিনি সেইভাবে থাকতে চান, বড় সময়ের আধিপত্যকারী গ্যাংস্টারদের সাথে মোকাবিলা না করতে পছন্দ করেন।"
1655,No overview found.,कोई सिंहावलोकन नहीं मिला.
2185,"The story of how a mysterious suitcase brings together, and changes, the lives of a divorced dad, an unhappy housewife, two hitmen, a pair of street thugs, two love struck teens, two FBI men and a psychedelic toad. Based on Pulitzer Prize-winning humorist Dave Barry's best-selling first novel, ""Big Trouble.""","एक रहस्यमय सूटकेस कैसे एक तलाकशुदा पिता, एक दुखी गृहिणी, दो हिटमैन, सड़क ठगों की एक जोड़ी, दो प्यार में डूबे किशोरों, दो एफबीआई पुरुषों और एक साइकेडेलिक टॉड के जीवन को एक साथ लाता है और बदल देता है, इसकी कहानी। पुलित्जर पुरस्कार विजेता हास्यकार डेव बैरी के सबसे ज्यादा बिकने वाले पहले उपन्यास, ""बिग ट्रबल"" पर आधारित।"
1880,"It is the mid-1980s. From out of the sky, Soviet and Cuban troops begin landing on the football field of a Colorado high school. In seconds, the paratroops have attacked the school and sent a group of teenagers fleeing into the mountains. Armed only with hunting rifles, pistols and bows and arrows, the teens struggles to survive the bitter winter and Soviet KGB patrols hunting for them.","यह 1980 के दशक के मध्य की बात है। आकाश से, सोवियत और क्यूबाई सेना कोलोराडो हाई स्कूल के फुटबॉल मैदान पर उतरना शुरू कर देती है। कुछ ही सेकंड में, पैराट्रूप्स ने स्कूल पर हमला कर दिया और किशोरों के एक समूह को पहाड़ों में भाग जाने के लिए भेज दिया। केवल शिकार करने वाली राइफलों, पिस्तौलों और धनुष-बाणों से लैस किशोर कड़ाके की सर्दी में जीवित रहने के लिए संघर्ष करते हैं और सोवियत केजीबी गश्ती दल उनकी तलाश कर रहे हैं।"
531,"Gromit finds himself being pushed out of his room and home by a new lodger who is actually a ruthless criminal (and a small penguin). The penguin is planning a robbery and needs to use Wallace and his mechanical remote controlled trousers to pull off the raid. However, Gromit is wise to the penguin and comes to the rescue.","ग्रोमिट को एक नए मेहमान द्वारा अपने कमरे और घर से बाहर धकेले जाने का एहसास होता है, जो वास्तव में एक क्रूर अपराधी (और एक छोटा पेंगुइन) है। पेंगुइन एक डकैती की योजना बना रहा है और छापेमारी को अंजाम देने के लिए उसे वालेस और उसके यांत्रिक रिमोट नियंत्रित पतलून का उपयोग करने की आवश्यकता है। हालाँकि, ग्रोमिट पेंगुइन के प्रति समझदार है और बचाव के लिए आता है।"
