common_movie_id,overview,translated_overview,overview converted using google translate,,0 or 1
4985,"In this rough-and-tumble yarn, actually filmed on-location at the Georgia State Prision, the cons are the heroes and the guards are the heavies. Eddie Albert is the sadistic warden who'll gladly make any sacrifice to push his guards' semi-pro football team to a national championship.","এই রুক্ষ-এন্ড-গড়া সুতোতে, প্রকৃতপক্ষে জর্জিয়া স্টেট প্রিজনে অবস্থানে চিত্রায়িত, ক্ষতিকারকরা নায়ক এবং রক্ষীরা ভারী। এডি অ্যালবার্ট হলেন একজন দুঃখজনক ওয়ার্ডেন যিনি তার রক্ষীদের সেমি-প্রো ফুটবল দলকে একটি জাতীয় চ্যাম্পিয়নশিপে ঠেলে দেওয়ার জন্য আনন্দের সাথে যেকোনো ত্যাগ স্বীকার করবেন।","In this rough-and-tumble yarn, actually filmed on location at the Georgia State Prison, the villains are the heroes and the guards are the heavy-hitters. Eddie Albert is a sadistic warden who will happily make any sacrifice to push his guards' semi-pro football team to a national championship.",,0
1595,"After living abroad, Lana returns to the United States, and finds that her uncle is a reclusive vagabond with psychic wounds from the Vietnam War.","विदेश में रहने के बाद, लाना संयुक्त राज्य अमेरिका लौटती है, और पाती है कि उसके चाचा वियतनाम युद्ध के मानसिक घावों के साथ एकांतप्रिय आवारा व्यक्ति हैं।","After living abroad, Lana returns to the United States to find her uncle is a reclusive drifter with mental scars from the Vietnam War.",,0
52717,"Someone we hear talking - but whom we do not see - speaks of a project which describes the four key moments of love: meeting, physical passion, arguments/separation and making up. This project is to be told through three couples: young, adult and old. We do not know if the project is for a play, a film, a novel or an opera. The author of the project is always accompanied by a kind of servant. Meanwhile, two years earlier, an American civil servant meets with an elderly French couple who had fought in the Resistance during World War II, brokering a deal with a Hollywood director to buy the rights to tell their story. The members of the old couple's family discuss heatedly questions of nation, memory and history.","କେହି ଜଣେ କଥାବାର୍ତ୍ତା ଶୁଣିବା - କିନ୍ତୁ ଯାହାକୁ ଆମେ ଦେଖୁନାହୁଁ - ଏକ ପ୍ରୋଜେକ୍ଟ ବିଷୟରେ କୁହନ୍ତି ଯାହା ପ୍ରେମର ଚାରୋଟି ମୂହୁର୍ତ୍ତକୁ ବର୍ଣ୍ଣନା କରେ: ସାକ୍ଷାତ, ଶାରୀରିକ ଉତ୍ସାହ, ଯୁକ୍ତି / ପୃଥକତା ଏବଂ ଗଠନ | ଏହି ପ୍ରୋଜେକ୍ଟକୁ ତିନି ଦମ୍ପତିଙ୍କ ମାଧ୍ୟମରେ ଜଣାଇବାକୁ ହେବ: ଯୁବକ, ବୟସ୍କ ଏବଂ ବୃଦ୍ଧ | ଏହି ପ୍ରକଳ୍ପଟି ଏକ ନାଟକ, ଚଳଚ୍ଚିତ୍ର, ଉପନ୍ୟାସ କିମ୍ବା ଅପେରା ପାଇଁ ଅଛି କି ନାହିଁ ଆମେ ଜାଣୁ ନାହିଁ | ପ୍ରକଳ୍ପର ଲେଖକ ସର୍ବଦା ଏକ ପ୍ରକାର ଚାକରଙ୍କ ସହିତ ରହିଥା’ନ୍ତି | ଏହି ସମୟରେ, ଦୁଇ ବର୍ଷ ପୂର୍ବେ ଜଣେ ଆମେରିକୀୟ ସରକାରୀ କର୍ମଚାରୀ ଜଣେ ବୃଦ୍ଧ ଫରାସୀ ଦମ୍ପତିଙ୍କ ସହ ସାକ୍ଷାତ କରିଥିଲେ ଯେଉଁମାନେ ଦ୍ୱିତୀୟ ବିଶ୍ୱଯୁଦ୍ଧ ସମୟରେ ପ୍ରତିରୋଧରେ ଲ fought ିଥିଲେ ଏବଂ ସେମାନଙ୍କ କାହାଣୀ କହିବାର ଅଧିକାର କିଣିବା ପାଇଁ ଓଲିଉଡ ନିର୍ଦ୍ଦେଶକଙ୍କ ସହ ଚୁକ୍ତି କରିଥିଲେ। ପୁରୁଣା ଦମ୍ପତିଙ୍କ ପରିବାରର ସଦସ୍ୟମାନେ ଜାତି, ସ୍ମୃତି ଏବଂ ଇତିହାସର ତୀବ୍ର ପ୍ରଶ୍ନ ଉପରେ ଆଲୋଚନା କରନ୍ତି |","Someone we hear talking - but whom we do not see - talks about a project that describes the four moments of love: meeting, physical passion, argument/separation and formation. This project is to be told through three couples: young, middle-aged and old. We do not know if the project is for a play, a film, a novel or an opera. The author of the project always lives with a kind of servant. Meanwhile, two years ago, an American civil servant met an elderly French couple who fought in the Resistance during World War II and made a deal with a Hollywood director to buy the rights to tell their story. The family members of the old couple discuss acute questions of race, memory and history.",,0
70706,"Two New York City girls make a pact to lose their virginity during their first summer out of high school. When they both fall for the same street artist, the friends find their connection tested for the first time.","ନ୍ୟୁୟର୍କ ସହରର ଦୁଇ girls ିଅ ଉଚ୍ଚ ବିଦ୍ୟାଳୟରୁ ପ୍ରଥମ ଗ୍ରୀଷ୍ମ ସମୟରେ ସେମାନଙ୍କର କୁମାରୀତ୍ୱ ହରାଇବାକୁ ଏକ ଚୁକ୍ତି କରିଥିଲେ | ଯେତେବେଳେ ଦୁହେଁ ସମାନ ରାସ୍ତାର କଳାକାରଙ୍କ ପାଇଁ ପଡ଼ନ୍ତି, ସାଙ୍ଗମାନେ ପ୍ରଥମ ଥର ପାଇଁ ସେମାନଙ୍କର ସଂଯୋଗ ପରୀକ୍ଷା କରନ୍ତି |","Two New York City girls make a pact to lose their virginity during their first summer out of high school. When they both fall for the same street artist, the friends test their connection for the first time.",,0
185,"Demonic gang-leader Alex goes on the spree of rape, mugging and murder with his pack of ""droogs"". But he's a boy who also likes Beethoven's Ninth and a bit of ""the old in-out, in-out"". He later finds himself at the mercy of the state and its brainwashing experiment designed to take violence off the streets.","राक्षसी गिरोह का नेता एलेक्स अपने ""ड्रग्स"" के झुंड के साथ बलात्कार, लूटपाट और हत्या की वारदातों को अंजाम देता है। लेकिन वह एक ऐसा लड़का है जिसे बीथोवेन का नौवां और थोड़ा-सा ""पुराना अंदर-बाहर, अंदर-बाहर"" भी पसंद है। बाद में वह खुद को राज्य की दया पर निर्भर पाता है और हिंसा को सड़कों से हटाने के लिए उसके ब्रेनवॉशिंग प्रयोग को अंजाम देता है।","Alex, the monstrous gang leader, rapes, robs, and murders his band of ""drugs."" But he's also a guy who enjoys Beethoven's Ninth and a bit of ""old school in-out, in-out."" He later finds himself at the mercy of the state and subjected to its brainwashing experiments to remove violence from the streets.",,0
26280,"Hubert, a brash 17-year-old, is confused and torn by a love-hate relationship with his mother that consumes him more and more each day. After distressing ordeals and tragic episodes, Hubert will find his mother on the banks of Saint Lawrence river, where he grew up, and where a murder will be committed: the murder of childhood.","17 বছর বয়সী হুবার্ট, তার মায়ের সাথে প্রেম-ঘৃণার সম্পর্ক দ্বারা বিভ্রান্ত এবং ছিঁড়ে যায় যা তাকে প্রতিদিন আরও বেশি করে গ্রাস করে। দুঃখজনক অগ্নিপরীক্ষা এবং মর্মান্তিক পর্বের পরে, হুবার্ট তার মাকে সেন্ট লরেন্স নদীর তীরে খুঁজে পাবেন, যেখানে তিনি বড় হয়েছেন এবং যেখানে একটি হত্যা করা হবে: শৈশবের হত্যা।","Hubert, 17, is confused and torn by a love-hate relationship with his mother that consumes him more and more every day. After a tragic ordeal and a tragic episode, Hubert will find his mother on the banks of the St. Lawrence River, where he grew up and where a murder will be committed: a childhood murder.",,0
7988,David Warner leads a band of modern day pirates who raid yachts and sail boats of people on vacation out in the Caribbean. Michael Caine is a reporter who goes out there with his son to investigate the mystery of the disappearing boats. He runs across Warner and his band of raiders and they decide to induct them into their tribe.,ডেভিড ওয়ার্নার আধুনিক দিনের জলদস্যুদের একটি ব্যান্ডের নেতৃত্ব দেন যারা ক্যারিবীয় অঞ্চলে ছুটি কাটাতে ইয়ট এবং পালতোলা নৌকায় অভিযান চালায়। মাইকেল কেইন একজন প্রতিবেদক যিনি তার ছেলের সাথে অদৃশ্য হয়ে যাওয়া নৌকার রহস্য অনুসন্ধান করতে সেখানে যান। তিনি ওয়ার্নার এবং তার আক্রমণকারীদের দল জুড়ে ছুটে যান এবং তারা তাদের তাদের উপজাতিতে অন্তর্ভুক্ত করার সিদ্ধান্ত নেয়।,"David Warner leads a band of modern-day pirates who raid yachts and sailboats while vacationing in the Caribbean. Michael Caine is a reporter who goes there with his son to investigate the mystery of a missing boat. He runs into Warner and his band of raiders, and they decide to adopt them into their tribe.",,0
441,"A philosophical burlesque, Human Nature follows the ups and downs of an obsessive scientist, a female naturalist, and the man they discover, born and raised in the wild. As scientist Nathan trains the wild man, Puff, in the ways of the world - starting with table manners - Nathan's lover Lila fights to preserve the man's simian past, which represents a freedom enviable to most.","एक दार्शनिक नौकरशाही, मानव प्रकृति एक जुनूनी वैज्ञानिक, एक महिला प्रकृतिवादी और उस आदमी के उतार-चढ़ाव का अनुसरण करती है जिसे वे खोजते हैं, पैदा हुए और जंगल में पले-बढ़े। जैसा कि वैज्ञानिक नाथन जंगली आदमी, पफ को दुनिया के तरीकों में प्रशिक्षित करता है - टेबल मैनर्स से शुरू करते हुए - नाथन की प्रेमिका लीला उस आदमी के सिमियन अतीत को संरक्षित करने के लिए लड़ती है, जो अधिकांश लोगों के लिए ईर्ष्यापूर्ण स्वतंत्रता का प्रतिनिधित्व करता है।","A philosophical bureaucracy, Human Nature follows the ups and downs of an obsessive scientist, a female naturalist, and the man they discover, born and raised in the wild. As scientist Nathan trains the wild man, Puff, in the ways of the world—starting with table manners—Nathan's girlfriend, Lila, fights to preserve the man's simian past, which represents a freedom envied to most people.",,0
26925,"Dr. Henryk Savaard is a scientist working on experiments to restore life to the dead. When he is unjustly hanged for murder, he is brought back to life by his trusted assistant. Re-animated he turns decidedly nasty and sets about murdering the jury that convicted him.","ডাঃ হেনরিক সাভার্ড একজন বিজ্ঞানী যিনি মৃতদের জীবন ফিরিয়ে আনার জন্য পরীক্ষা-নিরীক্ষায় কাজ করছেন। যখন তাকে অন্যায়ভাবে হত্যার দায়ে ফাঁসি দেওয়া হয়, তখন তার বিশ্বস্ত সহকারী তাকে জীবিত করে। রি-অ্যানিমেটেড হয়ে সে স্থিরভাবে কদর্য হয়ে ওঠে এবং তাকে দোষী সাব্যস্ত করা জুরিকে হত্যা করার কথা বলে।","Dr. Henrik Savard is a scientist who is working on experiments to bring the dead back to life. When he is wrongfully hanged for murder, his trusted assistant brings him back to life. Re-animated, he becomes decidedly ugly and threatens to kill the jury that convicted him.",,0
6114,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker -- the spitting image of Dracula's long-dead wife, Elisabeta -- obsessed vampire hunter Dr. Van Helsing sets out to end the madness.","ড্রাকুলা যখন বন্দী জোনাথন হার্কার এবং ট্রান্সিলভেনিয়াকে মিনা হারকারের সন্ধানে লন্ডনের উদ্দেশ্যে ছেড়ে যায় - ড্রাকুলার দীর্ঘ-মৃত স্ত্রী, এলিসাবেতার থুতু ফেলার ছবি - আবেশিত ভ্যাম্পায়ার শিকারী ডক্টর ভ্যান হেলসিং উন্মাদনার অবসান ঘটাতে শুরু করেন।","When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker - the spitting image of Dracula's long-dead wife, Elisabetta - obsessed vampire hunter Dr. Van Helsing sets out to put an end to the madness.",,0
5839,"Mario is in Hannover to work as a miner but after loosing his job he decides to go back to Italy. When Totonno steals his passport to avoid the police and later on he offers him a new job as ""magliaro"" (cloth seller), Mario changes his mind and decides to follow Totonno to Hamburg. In Hamburg, Totonno and his friends have to sell Mayer's cloth but they meet with the hostility of a Polish gang and Mario falls in love with Paula Mayer.","মারিও হ্যানোভারে একজন খনি শ্রমিক হিসাবে কাজ করার জন্য কিন্তু তার চাকরি হারানোর পরে তিনি ইতালিতে ফিরে যাওয়ার সিদ্ধান্ত নেন। যখন টোটোনো পুলিশকে এড়াতে তার পাসপোর্ট চুরি করে এবং পরে সে তাকে ""ম্যাগলিয়ারো"" (কাপড় বিক্রেতা) হিসাবে একটি নতুন চাকরির প্রস্তাব দেয়, মারিও তার মন পরিবর্তন করে এবং টোটোনোকে হামবুর্গে অনুসরণ করার সিদ্ধান্ত নেয়। হামবুর্গে, টোটোনো এবং তার বন্ধুদের মায়ারের কাপড় বিক্রি করতে হয় কিন্তু তারা পোলিশ গ্যাংয়ের শত্রুতার সাথে দেখা করে এবং মারিও পলা মায়ারের প্রেমে পড়ে।","Mario is working as a miner in Hanover but after losing his job he decides to return to Italy. When Totonno steals his passport to avoid the police and later offers him a new job as a ""magliaro"" (cloth seller), Mario changes his mind and decides to follow Totonno to Hamburg. In Hamburg, Totonno and his friends have to sell Meyer's clothes but they encounter hostility from Polish gangs and Mario falls in love with Paula Meyer.",,0
2268,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.","एक चौंकाने वाले रहस्य को सुनने के बाद, असामयिक अनाथ लायरा बेलाक्वा सुदूर उत्तर में एक अलौकिक साहसिक कार्य के लिए जॉर्डन कॉलेज के हॉल में घूमते हुए अपने लापरवाह अस्तित्व का व्यापार करती है, इस बात से अनजान कि यह उसके भाग्य का हिस्सा है।","After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for a supernatural adventure in the far north, unaware that this is part of her destiny.",,0
4274,"In 1911, a willful and determined man from peasant stock named Charles Saganne enlists in the military and is assigned to the Sahara Desert under the aristocratic Colonel Dubreuilh.","1911 সালে, চার্লস সাগান নামক কৃষক মজুদ থেকে একজন ইচ্ছাকৃত এবং দৃঢ়প্রতিজ্ঞ ব্যক্তি সামরিক বাহিনীতে তালিকাভুক্ত হন এবং অভিজাত কর্নেল ডুব্রেউইল্হের অধীনে সাহারা মরুভূমিতে নিযুক্ত হন।","In 1911, a willful and determined man from a peasant stock named Charles Sagan enlisted in the military and was assigned to the Sahara Desert under the elite Colonel Dubreuilh.",,0
48791,A Danish prince seeks revenge upon the villain who killed the king and his son to usurp the throne.,ଜଣେ ଡେନମାର୍କ ରାଜକୁମାର ସିଂହାସନ ଅଧିକାର କରିବାକୁ ରାଜା ଏବଂ ତାଙ୍କ ପୁଅକୁ ହତ୍ୟା କରିଥିବା ଭିଲେନ୍ଙ୍କଠାରୁ ପ୍ରତିଶୋଧ ନେବାକୁ ଚେଷ୍ଟା କରନ୍ତି।,A Danish prince seeks revenge on the villain who killed the king and his son to seize the throne.,,0
480,From an exciting Indian wedding comes a relationship from two different times not only showing the modern but also the traditional. Different characters and stories interact with each other in director Mira Nair film where she used an Indian-American production to illustrate these themes modern day Indians are very familiar with.,"एक रोमांचक भारतीय शादी से दो अलग-अलग समय का रिश्ता आता है जो न केवल आधुनिक बल्कि पारंपरिक भी दिखाता है। निर्देशक मीरा नायर की फिल्म में अलग-अलग किरदार और कहानियां एक-दूसरे के साथ बातचीत करती हैं, जहां उन्होंने उन विषयों को चित्रित करने के लिए एक भारतीय-अमेरिकी प्रोडक्शन का इस्तेमाल किया है, जिनसे आधुनिक भारतीय बहुत परिचित हैं।","A thrilling Indian wedding brings together two different time periods, showcasing not only the modern but also the traditional. Director Mira Nair's film features diverse characters and stories that interact with each other, using an Indian-American production to portray themes that modern Indians are all too familiar with.",,0
74510,Experience the show that quickly became a national phenomenon. Get an up-close and personal look at Kevin Hart back in Philly where he began his journey to become one of the funniest comedians of all time. You will laugh 'til it hurts!,ଶୋକୁ ଅନୁଭବ କର ଯାହା ଶୀଘ୍ର ଏକ ଜାତୀୟ ଘଟଣାରେ ପରିଣତ ହେଲା | ଫିଲିରେ କେଭିନ ହାର୍ଟଙ୍କୁ ଏକ ନିକଟତର ଏବଂ ବ୍ୟକ୍ତିଗତ ଦୃଷ୍ଟି ଦିଅ ଯେଉଁଠାରେ ସେ ସବୁ ସମୟର ମଜାଳିଆ ହାସ୍ୟ ଅଭିନେତା ହେବାକୁ ତାଙ୍କର ଯାତ୍ରା ଆରମ୍ଭ କରିଥିଲେ | ଏହା ହସିବା ପର୍ଯ୍ୟନ୍ତ ତୁମେ ହସିବ!,Experience the show that quickly became a national phenomenon. Get an up close and personal look at Kevin Hart in Philly where he began his journey to become the funniest comedian of all time. It'll make you laugh until you cry!,,0
2963,"Using every known means of transportation, several savants from the Geographic Society undertake a journey through the Alps to the Sun which finishes under the sea.","परिवहन के हर ज्ञात साधन का उपयोग करते हुए, ज्योग्राफिक सोसाइटी के कई जानकार आल्प्स से होते हुए सूर्य तक की यात्रा करते हैं जो समुद्र के नीचे समाप्त होती है।","Using every known means of transportation, several savants from the Geographic Society undertake a journey through the Alps to the Sun that ends under the sea.",,0
84944,"Pirita and Aslak are newly married. However, Aslak is a shepherd and his work takes him away from home for long periods of time, leaving his wife lonely and heartbroken. In an effort to tempt him back, Pirita visits the local shaman, with unexpected and deadly results.","ପିରିଟା ଏବଂ ଅସଲକ ନବ ବିବାହିତ | ଅବଶ୍ୟ, ଆସ୍ଲାକ ଜଣେ ମେଷପାଳକ ଏବଂ ତାଙ୍କର କାର୍ଯ୍ୟ ତାଙ୍କୁ ଦୀର୍ଘ ସମୟ ପର୍ଯ୍ୟନ୍ତ ଘରୁ ନେଇଯାଏ, ପତ୍ନୀଙ୍କୁ ଏକାକୀ ଏବଂ ହୃଦୟ ଭାଙ୍ଗି ଦେଇଥାଏ | ତାଙ୍କୁ ପୁନର୍ବାର ପ୍ରଲୋଭିତ କରିବାକୁ ଏକ ପ୍ରୟାସରେ, ପିରିଟା ଅପ୍ରତ୍ୟାଶିତ ଏବଂ ମାରାତ୍ମକ ଫଳାଫଳ ସହିତ ସ୍ଥାନୀୟ ଶ୍ୟାମନଙ୍କୁ ଦେଖା କରେ |","Pirita and Aslak are newlyweds. However, Aslak is a shepherd and his work takes him away from home for long periods of time, leaving his wife lonely and heartbroken. In an attempt to woo him back, Pirita visits a local shaman with unexpected and deadly results.",,0
953,"Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.","इस एनिमेटेड पारिवारिक फिल्म में चिड़ियाघर के जानवर विदेशी रोमांच के लिए मानव निर्मित आवासों को छोड़ देते हैं। चिड़ियाघर से भागने के बाद, चार दोस्तों - एक शेर, एक दरियाई घोड़ा, एक ज़ेबरा और एक जिराफ़ - को वापस अफ्रीका भेज दिया जाता है। जब उनका जहाज पलट जाता है और वे मेडागास्कर में फंस जाते हैं, जो कि पागल जीव-जंतुओं से भरा द्वीप है, तो दोस्तों को जंगल के जीवन और जंगली जानवरों के रूप में अपनी नई भूमिकाओं को अपनाना होगा।","Zoo animals leave their man-made habitats for exotic adventures in this animated family film. After escaping the zoo, four friends—a lion, a hippopotamus, a zebra, and a giraffe—are sent back to Africa. When their ship capsizes and they are stranded on Madagascar, an island full of crazy creatures, the friends must adapt to jungle life and their new roles as wild animals.",,0
50162,"Pinocchio 964 is a memory-wiped sex slave who is thrown out by his owners for failure to maintain an erection. It is unclear in what ways he has been modified beyond having no memory and being unable to communicate. He is discovered by Himiko while wandering aimlessly through the city. Himiko has also been memory-wiped, possibly by the same company that produced Pinocchio, but she is fully functional. Himiko spends her days drawing maps of the city, to aid other memory-wiped people. Himiko takes Pinocchio home and tries to teach him to speak. After much effort he has a breakthrough and finally becomes aware of his situation. At this point his body erupts in an inexplicable metamorphosis and it becomes clear that his modifications were much more involved and esoteric than simple memory loss. Himiko also begins to transform, though in a much more subtle manner.","ପିନୋକିଓ 964 ହେଉଛି ଏକ ସ୍ମୃତି-ପୋଛି ଯ sex ନ ଦାସ ଯିଏ ଏକ ଇରେକସନ୍ ବଜାୟ ରଖିବାରେ ବିଫଳ ହେତୁ ତାଙ୍କ ମାଲିକଙ୍କ ଦ୍ୱାରା ଫୋପାଡି ଦିଆଯାଏ | କ memory ଣସି ସ୍ମୃତି ନ ଥିବାରୁ ଏବଂ ଯୋଗାଯୋଗ କରିବାରେ ଅସମର୍ଥ ହୋଇ କେଉଁ ଉପାୟରେ ତାଙ୍କୁ ପରିବର୍ତ୍ତନ କରାଯାଇଛି ତାହା ଅସ୍ପଷ୍ଟ | ସେ ଲକ୍ଷ୍ୟହୀନ ଭାବରେ ସହରରେ ବୁଲୁଥିବା ବେଳେ ହିମିକୋ ତାଙ୍କୁ ଆବିଷ୍କାର କରିଥିଲେ | ହିମିକୋ ମଧ୍ୟ ସ୍ମୃତି-ପୋଛି ହୋଇଯାଇଛନ୍ତି, ସମ୍ଭବତ Pin ସେହି କମ୍ପାନୀ ଦ୍ୱାରା ପିନୋକିଓ ଉତ୍ପାଦନ କରିଥିଲେ, କିନ୍ତୁ ସେ ସମ୍ପୂର୍ଣ୍ଣ କାର୍ଯ୍ୟକ୍ଷମ | ହିମିକୋ ଅନ୍ୟ ଦିନ ସ୍ମୃତି ପୋଛିଥିବା ଲୋକଙ୍କୁ ସାହାଯ୍ୟ କରିବା ପାଇଁ ସହରର ମାନଚିତ୍ର ଅଙ୍କନ କରିବାରେ ଦିନ ବିତାଉଛନ୍ତି | ହିମିକୋ ପିନୋକିଓକୁ ଘରକୁ ନେଇ ତାଙ୍କୁ କହିବାକୁ ଶିଖାଇବାକୁ ଚେଷ୍ଟା କରନ୍ତି | ବହୁ ପରିଶ୍ରମ ପରେ ତାଙ୍କର ଏକ ସଫଳତା ଅଛି ଏବଂ ଶେଷରେ ତାଙ୍କ ଅବସ୍ଥା ବିଷୟରେ ଅବଗତ ହୁଅନ୍ତି | ଏହି ସମୟରେ, ତାଙ୍କ ଶରୀର ଏକ ଅସ୍ପଷ୍ଟ ମେଟାମୋର୍ଫୋସିସରେ ଉତ୍ପନ୍ନ ହୁଏ ଏବଂ ଏହା ସ୍ପଷ୍ଟ ହୋଇଯାଏ ଯେ ସରଳ ସ୍ମୃତି ଶକ୍ତି ହରାଇବା ଅପେକ୍ଷା ତାଙ୍କର ପରିବର୍ତ୍ତନଗୁଡ଼ିକ ଅଧିକ ଜଡିତ ଏବଂ ଏସୋଟେରିକ୍ | ହିମିକୋ ମଧ୍ୟ ପରିବର୍ତ୍ତନ କରିବାକୁ ଆରମ୍ଭ କରେ, ଯଦିଓ ବହୁତ ସୂକ୍ଷ୍ମ manner ଙ୍ଗରେ |","Pinocchio 964 is a memory-wiped sex slave who is abandoned by his master due to his inability to maintain an erection. It is unclear in what way he has been altered, having no memory and being unable to communicate. Himiko discovers him as he wanders aimlessly through the city. Himiko has also been memory-wiped, possibly by the same company that produced Pinocchio, but he is fully functional. Himiko spends her days drawing maps of the city to help those who have had their memory wiped. Himiko takes Pinocchio home and tries to teach him to speak. After much effort, she has a breakthrough and finally becomes aware of her condition. At this point, her body undergoes an unexplained metamorphosis and it becomes clear that her changes are more involved and esoteric than simple memory loss. Himiko also begins to change, albeit in a very subtle manner.",,0
44191,"Brad, Steve, Hue, and Marvin are four get-nowhere boys who are forced into summer school, ending up at Cockswell Academy under the supervision of Principal Arsenault. The boys play a game where they earn points for every girl with which they score. On misadventures of their own, they decide to go for the ultimate 100-point score, Mona Lott, the new French teacher. But when they're unable to get a shot at her, they end up in the unforgiving clutches of the principal. After all is lost, they take one final chance during the school's anniversary celebration.","ବ୍ରାଡ, ଷ୍ଟିଭ, ହୁ ଏବଂ ମାର୍ଭିନ ହେଉଛନ୍ତି ଚାରିଜଣ ବାଳକ, ଯେଉଁମାନେ ଗ୍ରୀଷ୍ମ ବିଦ୍ୟାଳୟରେ ବାଧ୍ୟ ହୁଅନ୍ତି, ପ୍ରିନ୍ସିପାଲ ଆର୍ସେନାଲ୍ଟଙ୍କ ତତ୍ତ୍ .ାବଧାନରେ କକସୱେଲ ଏକାଡେମୀରେ ଶେଷ ହୁଅନ୍ତି | ପୁଅମାନେ ଏକ ଖେଳ ଖେଳନ୍ତି ଯେଉଁଠାରେ ସେମାନେ ପ୍ରତ୍ୟେକ girl ିଅ ପାଇଁ ପଏଣ୍ଟ ଅର୍ଜନ କରନ୍ତି ଯାହା ସହିତ ସେମାନେ ସ୍କୋର କରନ୍ତି | ନିଜର ଦୁର୍ଭାଗ୍ୟ ଉପରେ, ସେମାନେ ନୂତନ 100 ଫ୍ରେଞ୍ଚ ଶିକ୍ଷକ ମୋନା ଲଟ ଚରମ 100 ପଏଣ୍ଟ ସ୍କୋର ପାଇଁ ଯିବାକୁ ସ୍ଥିର କଲେ | କିନ୍ତୁ ଯେତେବେଳେ ସେମାନେ ତାଙ୍କ ଉପରକୁ ଗୁଳି ଚଳାଇବାକୁ ଅସମର୍ଥ, ସେମାନେ ପ୍ରିନ୍ସିପାଲଙ୍କ କ୍ଷମାହୀନ କ୍ଲଚ୍ ରେ ଶେଷ ହୁଅନ୍ତି | ସବୁ ହଜିଯିବା ପରେ, ବିଦ୍ୟାଳୟର ବାର୍ଷିକ ଉତ୍ସବ ସମୟରେ ସେମାନେ ଗୋଟିଏ ଅନ୍ତିମ ସୁଯୋଗ ନେଇଥାନ୍ତି |","Brad, Steve, Hugh and Marvin are four boys who are forced into summer school, ending up at Cockswell Academy under the supervision of Principal Arsenault. The boys play a game where they earn points for every girl they score with. On their own misfortune, they decide to go after new French teacher Mona Lott for the ultimate 100-point score. But when they fail to shoot her, they end up in the Principal's unforgiving clutches. With all lost, they take one last chance during the school's annual festival.",,0
105869,A female CIA agent is assigned to train and lead an all-female squad to Colombia to stop a renegade agent who has hired himself out to a drug cartel.,ଜଣେ ମହିଳା ସିଆଇଏ ଏଜେଣ୍ଟଙ୍କୁ ଏକ ଡ୍ରଗ୍ କାର୍ଟେଲରେ ନିଯୁକ୍ତି ଦେଇଥିବା ଜଣେ ରେଗେଜେଡ୍ ଏଜେଣ୍ଟକୁ ଅଟକାଇବା ପାଇଁ କଲମ୍ବିଆକୁ ଏକ ମହିଳା ମହିଳା ଦଳକୁ ତାଲିମ ଦେବା ଏବଂ ନେତୃତ୍ୱ ଦେବା ପାଇଁ ନିଯୁକ୍ତ କରାଯାଇଛି।,A female CIA agent is assigned to train and lead an all-female team in Colombia to stop a rogue agent who has been recruited by a drug cartel.,,0
26467,"A pair of mismatched rock climbers must learn to work together to conquer one of the world's most treacherous mountains in this adventure tale. After rescuing a wealthy man, solo climbers Michael and Derrick are rewarded with a chance to summit Mount Chicanagua. Risk-taker Derrick clashes with safety-conscious Michael, but in order to live through the ordeal they must work as a team.","এই দুঃসাহসিক গল্পে বিশ্বের সবচেয়ে বিশ্বাসঘাতক পর্বতগুলির মধ্যে একটি জয় করতে একজোড়া অমিল রক ক্লাইম্বারদের একসাথে কাজ করতে শিখতে হবে। একজন ধনী ব্যক্তিকে উদ্ধার করার পর, একাকী পর্বতারোহী মাইকেল এবং ডেরিককে মাউন্ট চিকানাগুয়া চূড়ায় চড়ার সুযোগ দিয়ে পুরস্কৃত করা হয়। ঝুঁকি গ্রহণকারী ডেরিক নিরাপত্তা-সচেতন মাইকেলের সাথে সংঘর্ষে লিপ্ত হয়, কিন্তু অগ্নিপরীক্ষার মধ্য দিয়ে বাঁচতে তাদের অবশ্যই একটি দল হিসেবে কাজ করতে হবে।","A pair of mismatched rock climbers must learn to work together to conquer one of the world's most treacherous mountains in this adventure story. After rescuing a wealthy man, lone climbers Michael and Derrick are rewarded with the opportunity to climb to the top of Mount Chicanagua. The risk-taker Derrick clashes with the safety-conscious Michael, but they must work as a team to survive the ordeal.",,0
