common_movie_id,overview,translated_overview
1623,The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.,अर्कांसस में एक छोटे जेल फार्म का नया वार्डन शुरू में एक कैदी के रूप में प्रस्तुत होने के बाद इसे भ्रष्टाचार से मुक्त करने की कोशिश करता है।
25755,"Follow the life of Pod as he moves to Bangkok from the country. Pod's new life starts with getting a job, loosing a finger and dreaming about a girl. A movie were nothing is impossible, and just because you get killed by raining red helmets doesnt mean you have to stop driving motorcycle taxi.","পডের জীবন অনুসরণ করুন যখন তিনি দেশ থেকে ব্যাংককে চলে যান। পডের নতুন জীবন শুরু হয় চাকরি পাওয়ার মাধ্যমে, একটি আঙুল হারানো এবং একটি মেয়েকে নিয়ে স্বপ্ন দেখা। একটি চলচ্চিত্র ছিল কিছুই অসম্ভব, এবং শুধুমাত্র কারণ আপনি লাল হেলমেট বৃষ্টি দ্বারা নিহত হওয়ার মানে এই নয় যে আপনাকে মোটরসাইকেল ট্যাক্সি চালানো বন্ধ করতে হবে।"
704,"Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest.","जॉन लेनन, पॉल मेकार्टनी, जॉर्ज हैरिसन और रिंगो स्टार को उनके विद्युतीय तत्व में कैद करते हुए, 'ए हार्ड डेज़ नाइट' 1964 के दौरान द बीटल्स के जीवन में एक दिन के इस अतीत के माध्यम से एक बेतहाशा अपरिवर्तनीय यात्रा है। पॉल के उपद्रवी दादा और रिंगो की गिरफ्तारी के बावजूद, बैंड को अपने निर्धारित टेलीविजन प्रदर्शन तक पहुंचने के लिए पीछा करने वाले प्रशंसकों और प्रेस से बचने के लिए अपने सभी छल और बुद्धि का उपयोग करना पड़ता है।"
1378,"A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality. The characters converge in a weekly Brooklyn social/artistic/sexual salon ""Shortbus"", loosely inspired by various underground NYC gatherings that took place in the early 2000's. Here, gay couple Jamie (P J DeBoy) and James (Paul Dawson) meet a young ex-model and aspiring singer Ceth (Jay Brannan).","न्यूयॉर्कवासियों का एक समूह कला, संगीत, राजनीति और कामुकता के मिश्रण के लिए कुख्यात एक भूमिगत सैलून में एकत्र हुआ। पात्र एक साप्ताहिक ब्रुकलिन सामाजिक/कलात्मक/यौन सैलून ""शॉर्टबस"" में एकत्र होते हैं, जो 2000 के दशक की शुरुआत में हुई विभिन्न भूमिगत NYC सभाओं से प्रेरित है। यहां, समलैंगिक जोड़े जेमी (पी जे डेबॉय) और जेम्स (पॉल डॉसन) एक युवा पूर्व मॉडल और महत्वाकांक्षी गायक सेथ (जे ब्रैनन) से मिलते हैं।"
383,Mala Noche is the film debut from director Gus van Sant. The film portrays the unanswered love of an American man toward a young Mexican man.,माला नोचे निर्देशक गस वैन सैंट की पहली फिल्म है। यह फिल्म एक अमेरिकी व्यक्ति के एक युवा मैक्सिकन व्यक्ति के प्रति अनुत्तरित प्रेम को दर्शाती है।
26178,In the Australian outback a vicious wild boar kills and causes havoc to a small community.,অস্ট্রেলিয়ান আউটব্যাকে একটি দুষ্ট বুনো শুয়োর মেরে ফেলে এবং একটি ছোট সম্প্রদায়কে ধ্বংস করে।
4558,"At the Café des Poètes in Paris, a fight breaks out between the poet Orphée (Jean Marais) and a group of resentful upstarts. A rival poet, Cègeste (Edouard Dermit), is killed, and a mysterious princess (María Casares) insists on taking Orpheus and the body away in her Rolls-Royce. Orphée soon finds himself in the underworld, where the Princess announces that she is, in fact, Death. Orpheus escapes in the car back to the land of the living, only to become obsessed with the car radio.  This film is the central part of Cocteau's Orphic Trilogy, which consists of The Blood of a Poet (1930), Orpheus (1950) and Testament of Orpheus (1960).","প্যারিসের ক্যাফে দেস পোয়েটসে, কবি অরফি (জিন মারাইস) এবং একদল বিরক্তিকর আপস্টার্টের মধ্যে একটি লড়াই শুরু হয়। একজন প্রতিদ্বন্দ্বী কবি, Cègeste (Edouard Dermit), নিহত হন এবং একজন রহস্যময় রাজকন্যা (Maria Casares) অর্ফিয়াস এবং তার মৃতদেহকে তার রোলস-রয়েসে নিয়ে যাওয়ার জন্য জোর দেন। অর্ফি শীঘ্রই নিজেকে আন্ডারওয়ার্ল্ডে খুঁজে পায়, যেখানে রাজকুমারী ঘোষণা করে যে সে আসলে মৃত্যু। অর্ফিয়াস গাড়িতে পালিয়ে জীবিত দেশে ফিরে যায়, শুধুমাত্র গাড়ির রেডিওতে আচ্ছন্ন হয়ে পড়ে।  এই ফিল্মটি Cocteau's Orphic Trilogy-এর কেন্দ্রীয় অংশ, যা The Blood of a Poet (1930), Orpheus (1950) এবং Testament of Orpheus (1960) নিয়ে গঠিত।"
8970,"The remake of the 1970 Neil Simon comedy follows the adventures of a couple, Henry and Nancy Clark, vexed by misfortune while in New York City for a job interview.","1970 সালের নীল সাইমন কমেডির রিমেক একটি দম্পতি, হেনরি এবং ন্যান্সি ক্লার্কের দুঃসাহসিক কাজ অনুসরণ করে, যারা একটি চাকরির ইন্টারভিউয়ের জন্য নিউ ইয়র্ক সিটিতে থাকাকালীন দুর্ভাগ্যের শিকার হয়েছিলেন।"
8768,"In a small town in post-World-War-II France, an unhappy sixteen-year-old (Janine Castang) tries to escape her dreary situation by any means at her disposal. Three successive friends (Michel Davenne, a married lover; Raoul, a fellow thief; Mauricette Dargelos, a photographer and fellow prisoner) help her learn from her mistakes.","দ্বিতীয় বিশ্বযুদ্ধ-পরবর্তী ফ্রান্সের একটি ছোট শহরে, একটি অসুখী ষোল বছর বয়সী (জ্যানিন কাস্ট্যাং) তার নিষ্পত্তির যে কোনও উপায়ে তার ভয়ঙ্কর পরিস্থিতি থেকে পালানোর চেষ্টা করে। পরপর তিনজন বন্ধু (মিশেল ডেভেন, একজন বিবাহিত প্রেমিকা; রাউল, একজন সহ চোর; মরিসেট দারগেলোস, একজন ফটোগ্রাফার এবং সহবন্দী) তাকে তার ভুল থেকে শিখতে সাহায্য করে।"
48301,"The workers of a dye factory have their pay cut by 20% when the factory owner brings in some Manchu thugs to try and increase production. Desperate to reclaim their full wages, the workers hire an actor to impersonate a priest and kung-fu expert from the temple of Shaolin. The factory owner proves the actor a fraud, and punishes all those involved. The young actor feels he has let the workers down, and promises to atone. He sets out for Shaolin, determined to be accepted as a kung-fu pupil at the elite temple.","ଏକ ରଙ୍ଗ କାରଖାନାର ଶ୍ରମିକମାନେ ସେମାନଙ୍କର ଦରମା 20% ହ୍ରାସ କରିଛନ୍ତି ଯେତେବେଳେ କାରଖାନା ମାଲିକ କିଛି ମଞ୍ଚୁ ଥଗ୍ ଆଣି ଉତ୍ପାଦନ ଚେଷ୍ଟା ଏବଂ ବୃଦ୍ଧି କରିବାକୁ ଚେଷ୍ଟା କରନ୍ତି | ସେମାନଙ୍କର ସମ୍ପୂର୍ଣ୍ଣ ମଜୁରୀ ଫେରାଇବାକୁ ହତାଶ ହୋଇ ଶ୍ରମିକମାନେ ଶାଓଲିନ୍ ମନ୍ଦିରରୁ ପୁରୋହିତ ଏବଂ କୁଙ୍ଗ-ଫୁ ବିଶେଷଜ୍ଞଙ୍କ ଛଦ୍ମନାମ ପାଇଁ ଜଣେ ଅଭିନେତା ନିଯୁକ୍ତ କରନ୍ତି | କାରଖାନା ମାଲିକ ଅଭିନେତାଙ୍କୁ ଏକ ଜାଲିଆତି ପ୍ରମାଣ କରନ୍ତି ଏବଂ ଏଥିରେ ସମ୍ପୃକ୍ତ ସମସ୍ତଙ୍କୁ ଦଣ୍ଡ ଦିଅନ୍ତି | ଯୁବ ଅଭିନେତା ଅନୁଭବ କରୁଛନ୍ତି ଯେ ସେ ଶ୍ରମିକମାନଙ୍କୁ ହତାଶ କରିଛନ୍ତି ଏବଂ ପ୍ରାୟଶ୍ଚିତ କରିବାକୁ ପ୍ରତିଜ୍ଞା କରିଛନ୍ତି | ସେ ଶାଓଲିନ୍ ଅଭିମୁଖେ ଯାତ୍ରା କଲେ, ଅଭିଜିତ ମନ୍ଦିରରେ କୁଙ୍ଗ-ଫୁ ଛାତ୍ର ଭାବରେ ଗ୍ରହଣ କରିବାକୁ ସ୍ଥିର କରିଥିଲେ |"
43936,Documentary of the S-21 genocide prison in Phnom Penh with interviews of prisoners and guards. On the search for reasons why this could have happened.,Nom େଙ୍କାନାଳର S-21 ଜନଶୁଣାଣି କାରାଗାରର ଡକ୍ୟୁମେଣ୍ଟାରୀ କଏଦୀ ଏବଂ ରାକ୍ଷୀଙ୍କ ସାକ୍ଷାତକାର ସହିତ | ଏହା କାହିଁକି ହୋଇଥାଇପାରେ କାରଣ ଖୋଜିବାରେ |
58432,"The eight years boy Jesús has been living in a crumbling underground facility since he was born with eight survivors of an apocalyptical war: the leader Maria and her lover Pablo; the gays Lucas and Mateo; the astronomer Magdalena and the teenager Ana; the soldier Pedro and the lonely Judas. They are permanently is state of surveillance, threatened by the contaminated mutants The Strangers and once a day they have to lock themselves in their rooms without heating to protect against the dangerous ghosts The Invisibles that attack in the Cold Hour. They cannot go to the surface, destroyed by a nuclear war. When they need supplies, medications and ammunitions, they organize expeditions to a store. When the menace of The Invisibles affects the safety of the group of survivors, they need to reach the surface. Written by Claudio Carvalho, Rio de Janeiro, Brazil","ଆଠ ବର୍ଷର ବାଳକ ଜେସୁ ଏକ ଆପୋକଲିପଟିକାଲ୍ ଯୁଦ୍ଧରେ ବଞ୍ଚିଥିବା ଆଠ ଜଣଙ୍କ ସହ ଜନ୍ମ ହେବା ଦିନଠାରୁ ଏକ ଭୁଶୁଡ଼ି ପଡିଥିବା ଭୂତଳ ସୁବିଧାରେ ରହୁଛନ୍ତି: ନେତା ମାରିଆ ଏବଂ ତାଙ୍କ ପ୍ରେମିକ ପାବଲୋ; ସମଲିଙ୍ଗୀ ଲୁକାସ୍ ଏବଂ ମ୍ୟାଟେଓ; ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ ମାଗଡାଲେନା ଏବଂ କିଶୋର ଆନା; ସ soldier ନିକ ପେଡ୍ରୋ ଏବଂ ଏକାକୀ ଯିହୁଦା | ପ୍ରଦୂଷିତ ମ୍ୟୁଟାଣ୍ଟ ଦି ଅଜଣା ବ୍ୟକ୍ତିଙ୍କ ଦ୍ threatened ାରା ସେମାନେ ସ୍ଥାୟୀ ଭାବରେ ନୀରିକ୍ଷଣର ଅବସ୍ଥା ଅଟନ୍ତି ଏବଂ ଶୀତ ଦିନରେ ଆକ୍ରମଣ କରୁଥିବା ବିପଜ୍ଜନକ ଭୂତ ଦି ଇନଭିଜିବଲ୍ସରୁ ରକ୍ଷା କରିବା ପାଇଁ ଦିନକୁ ଥରେ ସେମାନଙ୍କୁ ନିଜ କୋଠରୀରେ ତାଲା ପକାଇବାକୁ ପଡିବ | ପରମାଣୁ ଯୁଦ୍ଧ ଦ୍ୱାରା ନଷ୍ଟ ହୋଇଥିବା ସେମାନେ ଭୂପୃଷ୍ଠକୁ ଯାଇପାରିବେ ନାହିଁ | ଯେତେବେଳେ ସେମାନେ ଯୋଗାଣ, ications ଷଧ ଏବଂ ଗୁଳି ଆବଶ୍ୟକ କରନ୍ତି, ସେମାନେ ଏକ ଦୋକାନକୁ ଅଭିଯାନର ଆୟୋଜନ କରନ୍ତି | ଯେତେବେଳେ ଇନଭିଜିବଲ୍ସର ବିପଦ ବଞ୍ଚିଥିବା ଗୋଷ୍ଠୀର ସୁରକ୍ଷା ଉପରେ ପ୍ରଭାବ ପକାଇଥାଏ, ସେତେବେଳେ ସେମାନେ ଭୂପୃଷ୍ଠରେ ପହଞ୍ଚିବା ଆବଶ୍ୟକ କରନ୍ତି | ବ୍ରାଜିଲର ରିଓ ଡି ଜେନେରିଓ, କ୍ଲାଉଡିଓ କାର୍ଭାଲୋଙ୍କ ଦ୍ୱାରା ଲିଖିତ |"
746,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.","चीन के अंतिम सम्राट पु यी का एक नाटकीय इतिहास, उनके महान जन्म और फॉरबिडन सिटी में संक्षिप्त शासनकाल से, जो आधे अरब लोगों द्वारा पूजा की वस्तु थी; उनके त्याग, उनके पतन और अव्यवस्थित जीवनशैली के माध्यम से; आक्रमणकारी जापानियों द्वारा उसका शोषण, और अंततः पीपुल्स रिपब्लिक में सिर्फ एक अन्य किसान कार्यकर्ता के रूप में उसका अस्पष्ट अस्तित्व।"
4133,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.","জর্জ জং নামের একটি ছেলে 1950 এর দশকে একটি সংগ্রামী পরিবারে বেড়ে ওঠে। তার মা তার স্বামীকে বিরক্ত করে কারণ সে পরিবারের জন্য জীবিকা নির্বাহ করার চেষ্টা করছে। অবশেষে এটি প্রকাশ পায় যে জর্জের বাবা জীবিকা নির্বাহ করতে পারেন না এবং পরিবারটি দেউলিয়া হয়ে যায়। জর্জ চায় না যে তার সাথে একই জিনিস ঘটুক, এবং তার বন্ধু টুনা, 1960 এর দশকে, পরামর্শ দেয় যে সে গাঁজার ব্যবসা করে। 1960-এর দশকে তিনি ক্যালিফোর্নিয়ায় একটি বড় হিট, তবুও তিনি জেলে যান, যেখানে তিনি কোকেনের বিস্ময় সম্পর্কে জানতে পারেন। ফলে মুক্তি পেলে আমেরিকায় কোকেন এনে ধনী হয়। তবে শীঘ্রই সে মূল্য পরিশোধ করে।"
1496,"Johnny, a freewheeling, motorcycle-riding musician, rolls into a small town with his band, and meets Kathy, an honor student who catches his eye. Meanwhile, Kathy's father, after being in the Witness Protection Program, is finally found by the two corrupt cops he escaped from years ago, who claim he owes them a lot of money.","जॉनी, एक फ्रीव्हीलिंग, मोटरसाइकिल-सवारी संगीतकार, अपने बैंड के साथ एक छोटे शहर में घूमता है, और कैथी, एक सम्मानित छात्र से मिलता है जो उसकी नज़र में आ जाता है। इस बीच, कैथी के पिता, गवाह संरक्षण कार्यक्रम में रहने के बाद, आखिरकार उन दो भ्रष्ट पुलिसवालों को मिल गए, जिनसे वह वर्षों पहले बच गया था, जो दावा करते हैं कि उन पर उनका बहुत सारा पैसा बकाया है।"
31150,The overnight stock crew of a local supermarket find themselves being stalked and slashed by a mysterious maniac.,একটি স্থানীয় সুপারমার্কেটের রাতারাতি স্টক ক্রুরা নিজেদেরকে একটি রহস্যময় পাগলের দ্বারা ছত্রভঙ্গ এবং কেটে ফেলা হচ্ছে।
48150,"Beautiful violin virtuoso Camille has two obsessions: the music of Ravel, and a friend of her husband's who crafts violins. But his heart seems to be as cold as her playing is passionate.","ସୁନ୍ଦର ବାଦ୍ୟଯନ୍ତ୍ର ଗୁଣବତ୍ତା କାମିଲ୍ଙ୍କର ଦୁଇଟି ଅବସାନ ଅଛି: ରାଭେଲଙ୍କ ସଂଗୀତ, ଏବଂ ତାଙ୍କ ସ୍ୱାମୀଙ୍କ ବନ୍ଧୁ ଯିଏ ବାଦ୍ୟଯନ୍ତ୍ର ତିଆରି କରନ୍ତି | କିନ୍ତୁ ତାଙ୍କ ହୃଦୟ ଯେତିକି ଶୀତଳ ମନେହୁଏ ତା’ର ଖେଳିବା ଉତ୍ସାହୀ |"
8373,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.","স্যাম উইটউইকি একটি স্বাভাবিক জীবনের জন্য অটোবটদের পিছনে ফেলে দেয়। কিন্তু যখন তার মন রহস্যময় চিহ্নে ভরে যায়, তখন Decepticons তাকে টার্গেট করে এবং তাকে আবার ট্রান্সফরমারের যুদ্ধে টেনে নিয়ে যায়।"
6535,"The story of Washington D.C. radio personality Ralph ""Petey"" Greene, an ex-con who became a popular talk show host and community activist in the 1960s.","ওয়াশিংটন ডিসি রেডিও ব্যক্তিত্ব রাল্ফ ""পেটি"" গ্রিনের গল্প, একজন প্রাক্তন কন, যিনি 1960 এর দশকে একজন জনপ্রিয় টক শো হোস্ট এবং কমিউনিটি অ্যাক্টিভিস্ট হয়েছিলেন।"
2525,"Extravagant production of the first part of the book of Genesis. Covers Adam and Eve, Noah and the Flood and Abraham and Isaac.","उत्पत्ति की पुस्तक के पहले भाग का असाधारण उत्पादन। इसमें आदम और हव्वा, नूह और जलप्रलय और इब्राहीम और इसहाक शामिल हैं।"
146,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.","चोरी की तलवार की तलाश में दो योद्धा और एक कुख्यात भगोड़ा एक साहसी, शारीरिक रूप से कुशल, किशोर रईस की बेटी के पास पहुँचते हैं, जो अपने जीवन में एक चौराहे पर है।"
103539,"A woman is led by her family to her new husband's home, to live with, presumably, his elderly mother and younger brother. Despite being forced into the marriage, she discovers that he is not such a bad catch after all but domestic bliss does not last long.","ଜଣେ ମହିଳା ତାଙ୍କ ପରିବାର ଦ୍ୱାରା ତାଙ୍କ ନୂତନ ସ୍ୱାମୀଙ୍କ ଘରକୁ ଯାଆନ୍ତି, ସମ୍ଭବତ his ତାଙ୍କ ବୃଦ୍ଧ ମା ଏବଂ ସାନଭାଇଙ୍କ ସହିତ ରହିବାକୁ | ବିବାହରେ ବାଧ୍ୟ ହେବା ସତ୍ତ୍ she େ ସେ ଆବିଷ୍କାର କରିଛନ୍ତି ଯେ ସେ ଏତେ ଖରାପ ଧରନ୍ତି ନାହିଁ କିନ୍ତୁ ଘରୋଇ ସୁଖ ଅଧିକ ଦିନ ତିଷ୍ଠି ନଥାଏ |"
4025,"For some reason, this year's Nobel prize in literature has been awarded to the young author Andrew Craig, who seems to be more interested in women and drinking than writing. Another laureate is Dr. Max Stratman, the famous German-American physicist who comes to Stockholm with his young and beautiful niece Emily. The Foreign Department also gives him an assistant during his stay, Miss Andersson. Craig soon notices that Dr. Stratman is acting strangely. The second time they meet, Dr. Stratman does not even recognize him.","किसी कारण से, इस वर्ष का साहित्य का नोबेल पुरस्कार युवा लेखक एंड्रयू क्रेग को दिया गया है, जो लिखने से ज्यादा महिलाओं और शराब पीने में रुचि रखते हैं। एक अन्य पुरस्कार विजेता प्रसिद्ध जर्मन-अमेरिकी भौतिक विज्ञानी डॉ. मैक्स स्ट्रैटमैन हैं, जो अपनी युवा और खूबसूरत भतीजी एमिली के साथ स्टॉकहोम आते हैं। विदेश विभाग उन्हें उनके प्रवास के दौरान एक सहायक, मिस एंडरसन भी देता है। क्रेग को जल्द ही पता चला कि डॉ. स्ट्रैटमैन अजीब व्यवहार कर रहे हैं। दूसरी बार जब वे मिले तो डॉ. स्ट्रैटमैन उन्हें पहचान भी नहीं पाए।"
6476,"Bank robber Graham Dorsey spends a few hours with beautiful widow Amanda Starbuck, in which time his gang takes part in a disastrous holdup. Learning of his comrades' demise, Dorsey goes on the lam. Believing her short-term lover was killed by the law, Amanda decides to make the most of having had a liaison with the supposedly deceased desperado by writing a book about him. Much to his confusion, the still-living Dorsey watches as his name becomes legendary.","ব্যাংক ডাকাত গ্রাহাম ডরসি সুন্দরী বিধবা আমান্ডা স্টারবাকের সাথে কয়েক ঘন্টা কাটায়, সেই সময়ে তার দল একটি বিপর্যয়কর হোল্ডআপে অংশ নেয়। তার কমরেডদের মৃত্যুর খবর পেয়ে ডরসি লামে চলে যায়। বিশ্বাস করে যে তার স্বল্পমেয়াদী প্রেমিকা আইন দ্বারা নিহত হয়েছে, আমান্ডা তার সম্পর্কে একটি বই লিখে কথিত মৃত ডেসপারাডোর সাথে যোগাযোগ করার সর্বোচ্চ সুবিধা নেওয়ার সিদ্ধান্ত নেয়। তার বিভ্রান্তির কারণে, এখনও জীবিত ডরসি তার নাম কিংবদন্তি হয়ে উঠতে দেখেন।"
4961,"A disease carried by common cockroaches is killing Manhattan children. In an effort to stop the epidemic an entomologist, Susan Tyler, creates a mutant breed of insect that secretes a fluid to kill the roaches. This mutant breed was engineered to die after one generation, but three years later Susan finds out that the species has survived and evolved into a large, gruesome monster that can mimic human form.","সাধারণ তেলাপোকা দ্বারা বাহিত একটি রোগ ম্যানহাটনের শিশুদের হত্যা করছে। মহামারী বন্ধ করার প্রয়াসে একজন কীটবিজ্ঞানী, সুসান টাইলার, পোকামাকড়ের একটি মিউট্যান্ট জাত তৈরি করেন যা রোচগুলিকে হত্যা করার জন্য একটি তরল নিঃসরণ করে। এই মিউট্যান্ট জাতটি এক প্রজন্মের পরে মারা যাওয়ার জন্য ইঞ্জিনিয়ার করা হয়েছিল, কিন্তু তিন বছর পরে সুসান জানতে পারে যে প্রজাতিটি বেঁচে আছে এবং একটি বড়, ভয়ঙ্কর দানব হিসাবে বিবর্তিত হয়েছে যা মানুষের রূপকে অনুকরণ করতে পারে।"
7485,"A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why.","নির্বাসনে বসবাসকারী একজন মার্কসম্যান রাষ্ট্রপতিকে হত্যার ষড়যন্ত্রের কথা জানার পর আবারও অ্যাকশনে ফিরে আসে। শেষ পর্যন্ত ডাবল-ক্রসড এবং প্রয়াসের জন্য ফ্রেমবন্দী, তিনি আসল খুনিকে ট্র্যাক করতে এবং কে তাকে ঠিকভাবে সেট করেছিল এবং কেন তা খুঁজে বের করতে দৌড়ে যায়।"
801,"Radio funny man Adrian Cronauer is sent to Vietnam to bring a little comedy back into the lives of the soldiers. After setting up shop, Cronauer delights the G.I.s but shocks his superior officer, Sergeant Major Dickerson, with his irreverent take on the war. While Dickerson attempts to censor Cronauer's broadcasts, Cronauer pursues a relationship with a Vietnamese girl named Trinh, who shows him the horrors of war first-hand.","रेडियो के मज़ाकिया आदमी एड्रियन क्रोनॉयर को सैनिकों के जीवन में थोड़ी सी कॉमेडी वापस लाने के लिए वियतनाम भेजा जाता है। दुकान स्थापित करने के बाद, क्रोनॉयर जी.आई. को प्रसन्न करता है, लेकिन अपने वरिष्ठ अधिकारी, सार्जेंट मेजर डिकर्सन को युद्ध के प्रति अपने असम्मानजनक दृष्टिकोण से चौंका देता है। जबकि डिकर्सन क्रोनॉयर के प्रसारण को सेंसर करने का प्रयास करता है, क्रोनॉयर ट्रिन नामक एक वियतनामी लड़की के साथ संबंध बनाता है, जो उसे युद्ध की भयावहता को प्रत्यक्ष रूप से दिखाती है।"
865,"By 2017, the global economy has collapsed and American society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.","2017 तक, वैश्विक अर्थव्यवस्था ध्वस्त हो गई है और अमेरिकी समाज सभी सांस्कृतिक गतिविधियों को सेंसर करते हुए एक अधिनायकवादी पुलिस राज्य बन गया है। सरकार कई गेम शो प्रसारित करके जनता को शांत करती है जिसमें दोषी अपराधी अपने जीवन के लिए लड़ते हैं, जिसमें ग्लैडीएटर-शैली द रनिंग मैन भी शामिल है, जो क्रूर डेमन किलियन द्वारा आयोजित किया जाता है, जहां ""धावक"" ""पीछा करने वालों"" से बचने का प्रयास करते हैं और माफ किए जाने और मुक्त होने का मौका पाने के लिए निश्चित मौत का प्रयास करते हैं।"
638,"A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgangers, and an impossible transformation inside a prison cell.","एक परेशान जैज़ संगीतकार खुद को एक रहस्यमय कहानी में खोया हुआ पाता है जिसमें हत्या, निगरानी, ​​गैंगस्टर, हमशक्ल और जेल की कोठरी के अंदर एक असंभव परिवर्तन शामिल है।"
600,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,एक व्यावहारिक अमेरिकी नौसैनिक अपने साथी रंगरूटों पर क्रूर बूट कैंप प्रशिक्षण से लेकर ह्यू में खूनी सड़क लड़ाई तक अमेरिकी-वियतनाम युद्ध के अमानवीय प्रभावों को देखता है।
32058,"A reclusive scientist builds a robot that looks exactly like him to go on a long term space mission. Since the scientist seems to lack all human emotion he is unable to program them into his android and an eccentric woman is hired to ""educate"" the robot on human behavior. In the end she falls in love ... but is the robot or the Dr. Mr Right?","ଏକ ସ୍ lusive ତନ୍ତ୍ର ବ scientist ଜ୍ଞାନିକ ଏକ ରୋବଟ୍ ନିର୍ମାଣ କରନ୍ତି ଯାହା ଏକ ଦୀର୍ଘକାଳୀନ ସ୍ପେସ୍ ମିଶନରେ ଯିବା ପାଇଁ ତାଙ୍କ ପରି ଦେଖାଯାଏ | ଯେହେତୁ ବ scientist ଜ୍ଞାନିକଙ୍କର ସମସ୍ତ ମାନବ ଭାବପ୍ରବଣତାର ଅଭାବ ଥିବା ପରି ମନେହୁଏ, ସେ ସେଗୁଡିକୁ ନିଜ ଆଣ୍ଡ୍ରଏଡରେ ପ୍ରୋଗ୍ରାମ କରିବାରେ ଅସମର୍ଥ ଅଟନ୍ତି ଏବଂ ରୋବଟକୁ ମାନବ ଆଚରଣ ଉପରେ “ଶିକ୍ଷିତ” କରିବା ପାଇଁ ଜଣେ ବିଚିତ୍ର ମହିଳାଙ୍କୁ ନିଯୁକ୍ତି ଦିଆଯାଏ | ଶେଷରେ ସେ ପ୍ରେମରେ ପଡିଗଲେ ... କିନ୍ତୁ ରୋବଟ୍ ନା ଡକ୍ଟର ଶ୍ରୀ ଠିକ୍?"
8988,"A veteran soldier returns from his completed tour of duty in Iraq, only to find his life turned upside down when he is arbitrarily ordered to return to field duty by the Army.","একজন প্রবীণ সৈনিক ইরাকে তার সম্পূর্ণ দায়িত্বের সফর থেকে ফিরে আসে, শুধুমাত্র তার জীবন উল্টে যায় যখন তাকে সেনাবাহিনীর দ্বারা ইচ্ছামত ফিল্ড ডিউটিতে ফিরে যাওয়ার আদেশ দেওয়া হয়।"
4857,"After serving together in the French Foreign Legion, a mercenary and a doctor leave the service and go their separate ways. Later, they are reunited and become involved with a caper involving millions in a high-security safe. The two men become locked in during a holiday weekend as the attempt to crack the safe's combination.","ফরাসি বিদেশী বাহিনীতে একসাথে সেবা করার পর, একজন ভাড়াটে এবং একজন ডাক্তার সেবা ছেড়ে দিয়ে তাদের আলাদা পথে চলে যায়। পরে, তারা আবার একত্রিত হয় এবং একটি উচ্চ-নিরাপত্তা নিরাপদে লক্ষাধিক লোক জড়িত একটি ক্যাপারের সাথে জড়িত হয়। দুই ব্যক্তি ছুটির সপ্তাহান্তে নিরাপদের সংমিশ্রণে ফাটল দেওয়ার চেষ্টা হিসাবে লক ইন হয়ে যায়।"
